<text id="rocha1910">
<s>
MARIA	NOM	maria
povo	NOM	povo
realmente	ADV	realmente
pobre	ADJ	pobre
,	VIRG	,
posto	NOM	posto
que	PR	que
atualmente	ADV	atualmente
cheio	ADJ	cheio
de	PRP	de
riqueza	NOM	riqueza
acumulada	ADJ	acumulado
sem	PRP	sem
escolha	NOM	escolha
de	PRP	de
meios	NOM	meio
.	SENT	.
</s>
<s>
Creio	V	crer
que	CONJSUB	que
me	P	me
entende	V	entender
,	VIRG	,
não	ADV	não
?	SENT	?
-	QUOTE	-
Perfeitamente	ADV	perfeitamente
,	VIRG	,
senhor	ADJ	senhor
Bensabath	NOM	<unknown>
.	SENT	.
</s>
<s>
Dito	V	dizer
assim	ADV	assim
,	VIRG	,
parece	V	parecer
que	CONJSUB	que
é	V	ser
verdade	NOM	verdade
;	SENT	;
mas	CONJ	mas
eu	P	eu
lhe	P	lhe
digo	V	dizer
que	CONJSUB	que
não	ADV	não
.	SENT	.
</s>
<s>
-	QUOTE	-
Oh	I	oh
!	SENT	!
exclamou	V	exclamar
o	DET	o
velho	ADJ	velho
Bensabath	NOM	<unknown>
,	VIRG	,
voltado	V	voltar
para	PRP	para
o	DET	o
Moitinho	NOM	<unknown>
,	VIRG	,
conservando	V	conservar
os	DET	o
olhos	NOM	olho
arregalados	ADJ	arregalado
de	PRP	de
espanto	NOM	espanto
e	CONJ	e
a	DET	a
boca	NOM	boca
na	PRP+DET	em
expressão	NOM	expressão
da	PRP+DET	de
exclamativa	ADJ	exclamativo
.	SENT	.
</s>
<s>
-	QUOTE	-
Sim	ADV	sim
;	SENT	;
continuou	V	continuar
o	DET	o
velhote	NOM	velhote
português	ADJ	português
,	VIRG	,
cujos	PR	cujo
olhos	NOM	olho
vivos	ADJ	vivo
dançavam	V	dançar
nas	PRP+DET	em
órbitas	NOM	órbita
protegidas	ADJ	protegido
por	PRP	por
supercílios	NOM	supercílio
espessos	ADJ	espesso
;	SENT	;
eu	P	eu
lhe	P	lhe
digo	V	dizer
que	CONJSUB	que
não	ADV	não
,	VIRG	,
e	CONJ	e
aqui	ADV	aqui
está	V	estar
por	PRP	por
que	PR	que
o	P	o
digo	V	dizer
.	SENT	.
</s>
<s>
Quando	CONJ	quando
vim	V	vir
para	PRP	para
o	DET	o
Mucujê	NOM	<unknown>
,	VIRG	,
em	PRP	em
1846	CARD	@card@
...	SENT	.
</s>
<s>..
-	QUOTE	-
E	NOM	e
eu	P	eu
,	VIRG	,
em	PRP	em
45...	CARD	@card@
interrompeu	V	interromper
o	DET	o
Bensabath	NOM	<unknown>
.	SENT	.
</s>
<s>
-	QUOTE	-
...	SENT	.
</s>
<s>..
vi	V	ver
cousas	NOM	coisa
que	PR	que
hoje	ADV	hoje
não	ADV	não
vejo	V	ver
,	VIRG	,
porque	CONJ	porque
os	DET	o
costumes	NOM	costume
mudaram	V	mudar
,	VIRG	,
concluiu	V	concluir
o	DET	o
Moitinho	NOM	<unknown>
.	SENT	.
</s>
<s>
-	QUOTE	-
É	V	ser
porque	CONJ	porque
hoje	ADV	hoje
o	DET	o
governo	NOM	governo
contém	V	conter
melhor	ADV	melhor
essa	DET	essa
gente	NOM	gente
,	VIRG	,
observou	V	observar
o	DET	o
judeu	ADJ	judeu
.	SENT	.
</s>
<s>
-	QUOTE	-
Nesse	PRP+P	em
ano	NOM	ano
,	VIRG	,
por	PRP	por
exemplo	NOM	exemplo
,	VIRG	,
continuou	V	continuar
o	DET	o
português	NOM	português
,	VIRG	,
em	PRP	em
casa	NOM	casa
do	PRP+DET	de
Tonico	NOM	tonico
,	VIRG	,
ali	ADV	ali
abaixo	ADV	abaixo
,	VIRG	,
um	DET	um
garimpeiro	NOM	garimpeiro
comprou	V	comprar
uma	DET	uma
lazarina	NOM	<unknown>
,	VIRG	,
carregou-a	V+P	carregar
,	VIRG	,
na	PRP+DET	em
loja	NOM	loja
mesmo	ADJ	mesmo
,	VIRG	,
e	CONJ	e
,	VIRG	,
para	PRP	para
os	DET	o
lados	NOM	lado
onde	PR	onde
é	V	ser
hoje	ADV	hoje
a	DET	a
Cadeia	NOM	cadeia
alvejou	V	alvejar
um	DET	um
pobre	ADJ	pobre
diabo	NOM	diabo
,	VIRG	,
por	PRP	por
entre	PRP	entre
gargalhadas	NOM	gargalhada
dos	PRP+DET	de
circunstantes	NOM	circunstante
.	SENT	.
</s>
<s>
Matou-o	V+P	matar
e	CONJ	e
foi	V	ir
verificar	V	verificar
tranqüilamente	ADV	tranqüilamente
a	DET	a
roda	NOM	roda
de	PRP	de
chumbo	NOM	chumbo
no	PRP+DET	em
peito	NOM	peito
;	SENT	;
e	CONJ	e
se	P	se
não	ADV	não
fosse	V	fossar
o	DET	o
Antônio	NOM	Antônio
Boca	NOM	boca
Murcha	NOM	murcho
,	VIRG	,
que	PR	que
,	VIRG	,
nesse	PRP+P	em
tempo	NOM	tempo
,	VIRG	,
como	CONJ	como
vosmincê	V	<unknown>
sabe	V	saber
,	VIRG	,
andava	V	andar
acima	ADV	acima
e	CONJ	e
abaixo	ADV	abaixo
,	VIRG	,
com	PRP	com
seus	ADJ	seu
grandes	ADJ	grande
tamancos	NOM	tamanco
,	VIRG	,
se	P	se
arvorando	V	arvorar
em	PRP	em
inspetor	NOM	inspetor
,	VIRG	,
por	PRP	por
humanidade	NOM	humanidade
,	VIRG	,
tornando-se	V+P	tornar
o	DET	o
pacificador	NOM	pacificador
do	PRP+DET	de
Mucujê	NOM	<unknown>
,	VIRG	,
o	DET	o
sujeito	NOM	sujeito
teria	V	ter
também	ADV	também
tranqüilamente	ADV	tranqüilamente
desaparecido	ADJ	desaparecido
.	SENT	.
</s>
<s>
E	CONJ	e
,	VIRG	,
como	CONJ	como
esse	P	esse
,	VIRG	,
outros	P	outro
muitos	P	muito
fatos	NOM	fato
,	VIRG	,
que	PR	que
hoje	ADV	hoje
não	ADV	não
vemos	V	ver
.	SENT	.
</s>
<s>
Quero	V	querer
dizer	V	dizer
que	CONJSUB	que
,	VIRG	,
desta	PRP+P	de
ou	CONJ	ou
daquela	PRP+P	aquela
forma	NOM	forma
,	VIRG	,
com	PRP	com
o	P	o
correr	V	correr
do	PRP+DET	de
tempo	NOM	tempo
,	VIRG	,
o	DET	o
povo	NOM	povo
endireita	V	endireitar
seus	ADJ	seu
modos	NOM	modo
de	PRP	de
viver	NOM	viver
.	SENT	.
</s>
<s>
Ande	V	andar
lá	ADV	lá
,	VIRG	,
meu	ADJ	meu
amigo	NOM	amigo
,	VIRG	,
ande	V	andar
lá	ADV	lá
;	SENT	;
o	DET	o
senhor	NOM	senhor
é	V	ser
muito	ADV	muito
lido	ADJ	lido
e	CONJ	e
corrido	ADJ	corrido
,	VIRG	,
mas	CONJ	mas
nesse	PRP+P	em
ponto	NOM	ponto
não	ADV	não
tem	V	ter
razão	NOM	razão
.	SENT	.
</s>
<s>
E	CONJ	e
,	VIRG	,
assim	ADV	assim
concluindo	V	concluir
,	VIRG	,
o	DET	o
português	NOM	português
,	VIRG	,
conforme	PRP	conforme
seu	ADJ	seu
hábito	NOM	hábito
,	VIRG	,
deu	V	dar
duas	CARD	dois
palmas	NOM	palma
,	VIRG	,
esfregando	V	esfregar
as	DET	a
mãos	NOM	mão
,	VIRG	,
em	PRP	em
seguida	NOM	seguida
,	VIRG	,
uma	DET	uma
na	PRP+DET	em
outra	ADJ	outro
.	SENT	.
</s>
<s>
O	DET	o
judeu	NOM	judeu
apertou	V	apertar
com	PRP	com
o	DET	o
polegar	NOM	polegar
e	CONJ	e
o	DET	o
indicador	NOM	indicador
o	DET	o
nariz	NOM	nariz
adunco	ADJ	adunco
e	CONJ	e
vermelho	ADJ	vermelho
,	VIRG	,
como	CONJ	como
para	PRP	para
verificar	V	verificar
sua	ADJ	sua
inteireza	NOM	inteireza
;	SENT	;
abanou	V	abanar
a	DET	a
cabeça	NOM	cabeça
,	VIRG	,
ironicamente	ADV	ironicamente
,	VIRG	,
em	PRP	em
sinal	NOM	sinal
afirmativo	ADJ	afirmativo
,	VIRG	,
e	CONJ	e
conservou-se	V+P	conservar
mudo	ADJ	mudo
,	VIRG	,
olhando	V	olhar
ao	PRP+DET	a
longe	ADV	longe
.	SENT	.
</s>
<s>
Sabia	V	saber
,	VIRG	,
por	PRP	por
experiência	NOM	experiência
,	VIRG	,
que	PR	que
o	DET	o
Moitinho	NOM	<unknown>
dava	V	dar
a	DET	a
camisa	NOM	camisa
por	PRP	por
teimar	V	teimar
e	CONJ	e
pairar	V	pairar
.	SENT	.
</s>
<s>
Ele	P	ele
,	VIRG	,
Bensabath	NOM	<unknown>
,	VIRG	,
ao	PRP+DET	a
contrário	NOM	contrário
,	VIRG	,
não	ADV	não
gostava	V	gostar
de	PRP	de
teimas	NOM	teima
.	SENT	.
</s>
<s>
Prático	NOM	prático
em	PRP	em
seu	ADJ	seu
Antigo	NOM	antigo
Testamento	NOM	testamento
,	VIRG	,
repetia	V	repetir
,	VIRG	,
mentalmente	ADV	mentalmente
,	VIRG	,
as	DET	a
palavras	NOM	palavra
do	PRP+DET	de
cap	NOM	<unknown>
.	SENT	.
</s>
<s>
XII	V	<unknown>
,	VIRG	,
v.	V	<unknown>
23	CARD	@card@
dos	PRP+DET	de
Provérbios	NOM	provérbio
:	SENT	:
"	QUOTE	"
O	DET	o
homem	NOM	homem
sagaz	ADJ	sagaz
encobre	V	encobrir
a	DET	a
ciência	NOM	ciência
,	VIRG	,
e	CONJ	e
o	DET	o
coração	NOM	coração
dos	PRP+DET	de
insipientes	ADJ	insipiente
apressa-se	V+P	apressar
a	PRP	a
manifestar	V	manifestar
a	DET	a
sua	ADJ	sua
estultícia	NOM	estultícia
"	QUOTE	"
.	SENT	.
</s>
<s>
O	DET	o
português	NOM	português
intrigava-se	V+P	intrigar
com	PRP	com
o	DET	o
silêncio	NOM	silêncio
do	PRP+DET	de
judeu	NOM	judeu
,	VIRG	,
que	PR	que
parecia	V	parecer
menos	ADV	menos
um	DET	um
indício	NOM	indício
de	PRP	de
convicção	NOM	convicção
do	PRP+DET	de
que	PR	que
menosprezo	V	menosprezar
ao	PRP+DET	a
seu	ADJ	seu
modo	NOM	modo
de	PRP	de
pensar	V	pensar
.	SENT	.
</s>
<s>
Queria	V	querer
prosa	ADJ	prosa
,	VIRG	,
e	CONJ	e
não	ADV	não
hesitou	V	hesitar
em	PRP	em
se	P	se
fingir	V	fingir
dócil	ADJ	dócil
a	DET	a
melhor	ADJ	melhor
aviso	NOM	aviso
.	SENT	.
</s>
<s>
Além	ADV	além
disto	PRP+P	de
,	VIRG	,
o	DET	o
esplendor	NOM	esplendor
da	PRP+DET	de
tarde	NOM	tarde
convidava	V	convidar
à	PRP+DET	a
boa	ADJ	bom
prosa	NOM	prosa
.	SENT	.
</s>
<s>
A	DET	a
sombra	NOM	sombra
da	PRP+DET	de
gameleira	NOM	gameleira
frondosa	ADJ	frondoso
,	VIRG	,
sob	PRP	sob
a	DET	a
qual	PR	qual
conversavam	V	conversar
,	VIRG	,
sentados	ADJ	sentado
em	PRP	em
bancos	NOM	banco
de	PRP	de
madeira	NOM	madeira
,	VIRG	,
entre	PRP	entre
a	DET	a
Rua	NOM	rua
das	PRP+DET	de
Pedras	NOM	pedra
e	CONJ	e
a	DET	a
Rua	NOM	rua
Direita	NOM	direita
,	VIRG	,
protegia-os	V+P	proteger
do	PRP+DET	de
calor	NOM	calor
que	PR	que
irradiava	V	irradiar
do	PRP+DET	de
calçamento	NOM	calçamento
e	CONJ	e
das	PRP+DET	de
paredes	NOM	parede
expostas	V	expor
ao	PRP+DET	a
poente	NOM	poente
.	SENT	.
</s>
<s>
Em	PRP	em
meio	NOM	meio
de	PRP	de
semana	NOM	semana
,	VIRG	,
os	DET	o
fregueses	NOM	freguês
lhes	P	lhes
davam	V	dar
tempo	NOM	tempo
,	VIRG	,
até	PRP	até
porque	CONJ	porque
,	VIRG	,
sendo	V	ser
muito	ADV	muito
careiros	ADJ	careiro
,	VIRG	,
mesmo	ADV	mesmo
em	PRP	em
dia	NOM	dia
de	PRP	de
feira	NOM	feira
,	VIRG	,
raros	ADJ	raro
entravam	V	entrar
em	PRP	em
suas	ADJ	sua
lojas	NOM	loja
,	VIRG	,
verdadeiros	ADJ	verdadeiro
bazares	NOM	bazar
,	VIRG	,
fronteiros	NOM	fronteiro
à	PRP+DET	a
gameleira	NOM	gameleira
.	SENT	.
</s>
<s>
Afora	PRP	afora
isso	P	isso
,	VIRG	,
apenas	ADV	apenas
tinham	V	ter
fama	NOM	fama
de	PRP	de
abastados	ADJ	abastado
cauilentos	NOM	<unknown>
.	SENT	.
</s>
<s>
O	DET	o
português	NOM	português
não	ADV	não
pôde	V	poder
suportar	V	suportar
muito	ADV	muito
tempo	NOM	tempo
o	DET	o
silêncio	NOM	silêncio
do	PRP+DET	de
judeu	NOM	judeu
,	VIRG	,
e	CONJ	e
,	VIRG	,
por	PRP	por
isso	P	isso
,	VIRG	,
perguntou	V	perguntar
:	SENT	:
-	QUOTE	-
Então	ADV	então
,	VIRG	,
senhor	NOM	senhor
Bensabath	NOM	<unknown>
,	VIRG	,
estou	V	estar
errado	ADJ	errado
?	SENT	?
-	QUOTE	-
Não	ADV	não
,	VIRG	,
senhor	NOM	senhor
!	SENT	!
São	V	ser
modos	NOM	modo
de	PRP	de
ver	V	ver
!	SENT	!
exclamou	V	exclamar
polidamente	ADV	polidamente
o	DET	o
judeu	ADJ	judeu
.	SENT	.
</s>
<s>
-	QUOTE	-
Tenha	V	ter
paciência	NOM	paciência
,	VIRG	,
insistiu	V	insistir
o	DET	o
português	NOM	português
,	VIRG	,
diga-me	V+P	dizer
com	PRP	com
franqueza	NOM	franqueza
.	SENT	.
</s>
<s>
Assim	ADV	assim
não	ADV	não
serve	V	servir
.	SENT	.
</s>
<s>
Gosto	V	gostar
de	PRP	de
ouvir	V	ouvir
as	DET	a
pessoas	NOM	pessoa
que	PR	que
sabem	V	saber
mais	ADV	mais
dos	PRP+DET	de
livros	NOM	livro
,	VIRG	,
porque	CONJ	porque
da	PRP+DET	de
vida...	V	<unknown>
da	PRP+DET	de
vida	NOM	vida
...	SENT	.
</s>
<s>..
(	QUOTE	(
o	DET	o
português	NOM	português
tossiu	V	tossir
,	VIRG	,
concluindo	V	concluir
)	QUOTE	)
:	SENT	:
tenho	V	ter
sofrido	V	sofrer
e	CONJ	e
aprendido	V	aprender
.	SENT	.
</s>
<s>
-	QUOTE	-
Visto	V	ver
que	CONJSUB	que
o	DET	o
senhor	ADJ	senhor
Moitinho	NOM	<unknown>
quer	V	querer
,	VIRG	,
vá	V	ir
;	SENT	;
ou	CONJ	ou
não	ADV	não
me	P	me
entendeu	V	entender
,	VIRG	,
ou	CONJ	ou
está	V	estar
errado	ADJ	errado
;	SENT	;
mas	CONJ	mas
acredito	V	acreditar
que	CONJSUB	que
não	ADV	não
me	P	me
entendeu	V	entender
.	SENT	.
</s>
<s>
Quando	CONJ	quando
eu	P	eu
falo	V	falar
em	PRP	em
costumes	NOM	costume
,	VIRG	,
refiro-me	V+P	referir
principalmente	ADV	principalmente
aos	PRP+DET	a
costumes	NOM	costume
particulares	ADJ	particular
,	VIRG	,
domésticos	ADJ	doméstico
.	SENT	.
</s>
<s>
É	V	ser
no	PRP+DET	em
seio	NOM	seio
da	PRP+DET	de
família	NOM	família
que	PR	que
se	P	se
aparelha	V	aparelhar
o	DET	o
bem-estar	NOM	bem-estar
do	PRP+DET	de
indivíduo	NOM	indivíduo
e	CONJ	e
do	PRP+DET	de
povo	NOM	povo
a	PRP	a
que	PR	que
ele	P	ele
pertence	V	pertencer
.	SENT	.
</s>
<s>
Os	DET	o
costumes	NOM	costume
domésticos	ADJ	doméstico
é	V	ser
que	CONJSUB	que
permanecem	V	permanecer
,	VIRG	,
porque	CONJ	porque
ninguém	P	ninguém
pode	V	poder
extirpá-los	V	<unknown>
.	SENT	.
</s>
<s>
Se	P	se
são	V	ser
bons	ADJ	bom
,	VIRG	,
o	DET	o
povo	NOM	povo
será	V	ser
forte	ADJ	forte
;	SENT	;
se	P	se
são	V	ser
maus	ADJ	mau
,	VIRG	,
o	DET	o
povo	NOM	povo
será	V	ser
fraco	ADJ	fraco
,	VIRG	,
ainda	ADV	ainda
que	CONJSUB	que
forte	ADJ	forte
em	PRP	em
aparência	NOM	aparência
.	SENT	.
</s>
<s>
Eu	P	eu
me	P	me
explico	V	explicar
em	PRP	em
poucas	ADJ	pouco
palavras	NOM	palavra
para	PRP	para
não	ADV	não
as	P	a
gastar	V	gastar
superfluamente	ADV	<unknown>
.	SENT	.
</s>
<s>
Fora	V	ir
das	PRP+DET	de
Lavras	NOM	lavra
o	DET	o
senhor	NOM	senhor
encontrará	V	encontrar
,	VIRG	,
em	PRP	em
geral	ADJ	geral
,	VIRG	,
pessoas	NOM	pessoa
e	CONJ	e
famílias	NOM	família
de	PRP	de
costumes	NOM	costume
simples	ADJ	simples
,	VIRG	,
modestos	ADJ	modesto
(	QUOTE	(
ainda	ADV	ainda
que	CONJSUB	que
ricos	ADJ	rico
)	QUOTE	)
,	VIRG	,
tementes	ADJ	temente
a	DET	a
Deus	NOM	deus
,	VIRG	,
a	DET	a
Quem	NOM	<unknown>
adoram	V	adorar
a	DET	a
seu	ADJ	seu
modo	NOM	modo
,	VIRG	,
e	CONJ	e
,	VIRG	,
pelo	PRP+DET	por
que	PR	que
,	VIRG	,
prezam	V	prezar
a	DET	a
honra	NOM	honra
acima	ADV	acima
das	PRP+DET	de
riquezas	NOM	riqueza
.	SENT	.
</s>
<s>
Em	PRP	em
chegando	V	chegar
,	VIRG	,
porém	CONJ	porém
,	VIRG	,
aqui	ADV	aqui
,	VIRG	,
no	PRP+DET	em
meio	NOM	meio
dessa	PRP+P	de
democracia	NOM	democracia
sui	V	<unknown>
generis	V	<unknown>
,	VIRG	,
indisciplinada	NOM	indisciplinado
,	VIRG	,
e	CONJ	e
ambiciosa	ADJ	ambicioso
de	PRP	de
figurar	V	figurar
,	VIRG	,
essas	DET	essa
pessoas	NOM	pessoa
simples	ADJ	simples
,	VIRG	,
essas	DET	essa
famílias	NOM	família
,	VIRG	,
com	PRP	com
raras	ADJ	raro
exceções	NOM	exceção
,	VIRG	,
transformam	V	transformar
os	DET	o
seus	ADJ	seu
costumes	NOM	costume
,	VIRG	,
porque	CONJ	porque
aprendem	V	aprender
somente	ADV	somente
a	PRP	a
adorar	V	adorar
o	DET	o
Deus	NOM	deus
da	PRP+DET	de
terra	NOM	terra
-	QUOTE	-
o	DET	o
Diamante	NOM	diamante
.	SENT	.
</s>
<s>
De	PRP	de
pacatas	ADJ	pacato
e	CONJ	e
alegres	ADJ	alegre
,	VIRG	,
se	P	se
fazem	V	fazer
tunantes	V	<unknown>
e	CONJ	e
folgazonas	ADJ	folgaz
,	VIRG	,
vaidosas	ADJ	vaidoso
e	CONJ	e
fúteis	ADJ	fútil
,	VIRG	,
tomando	V	tomar
como	CONJ	como
civilidade	NOM	civilidade
certa	ADJ	certo
desenvoltura	NOM	desenvoltura
que	PR	que
as	P	a
perde	V	perder
,	VIRG	,
em	PRP	em
bom	ADJ	bom
conceito	NOM	conceito
da	PRP+DET	de
gente	NOM	gente
moralmente	ADV	moralmente
sadia	ADJ	sadio
,	VIRG	,
antes	ADV	antes
de	PRP	de
as	P	a
perder	V	perder
para	PRP	para
todos	P	todo
,	VIRG	,
em	PRP	em
realidade	NOM	realidade
irremediável	ADJ	irremediável
.	SENT	.
</s>
<s>
O	DET	o
gosto	NOM	gosto
do	PRP+DET	de
luxo	NOM	luxo
de	PRP	de
tal	ADJ	tal
modo	NOM	modo
as	P	a
enfraquece	V	enfraquecer
,	VIRG	,
que	PR	que
,	VIRG	,
quando	CONJ	quando
lhes	P	lhes
falta	V	faltar
o	DET	o
dinheiro	NOM	dinheiro
para	PRP	para
esperdícios	NOM	esperdício
,	VIRG	,
esmorecem...	V	<unknown>
e...	V	<unknown>
será	V	ser
beijada	V	beijar
a	DET	a
pústula	NOM	pústula
em	PRP	em
que	PR	que
brilhe	V	brilhar
um	DET	um
diamante	NOM	diamante
.	SENT	.
</s>
<s>
Uma	DET	uma
prova	NOM	prova
:	SENT	:
não	ADV	não
vemos	V	ver
famílias	NOM	família
honestas	ADJ	honesto
receberem	V	receber
em	PRP	em
seu	ADJ	seu
seio	NOM	seio
,	VIRG	,
com	PRP	com
afagos	NOM	afago
e	CONJ	e
carinhos	NOM	carinho
,	VIRG	,
a	DET	a
dona	NOM	dono
Messalina	NOM	<unknown>
,	VIRG	,
chamada	V	chamar
aqui	ADV	aqui
mulher	NOM	mulher
da	PRP+DET	de
roda	NOM	roda
?	SENT	?
Não	ADV	não
vemos	V	ver
,	VIRG	,
todos	ADJ	todo
os	DET	o
dias	NOM	dia
,	VIRG	,
indivíduos	NOM	indivíduo
sem	PRP	sem
educação	NOM	educação
nem	CONJ	nem
instrução	NOM	instrução
,	VIRG	,
analfabetos	ADJ	analfabeto
até	PRP	até
de	PRP	de
maus	ADJ	mau
bofes	NOM	bofes
,	VIRG	,
piores	ADJ	pior
instintos	NOM	instinto
,	VIRG	,
sentados	ADJ	sentado
entre	PRP	entre
os	DET	o
grandes	ADJ	grande
,	VIRG	,
reverenciados	V	reverenciar
pelos	PRP+DET	por
pequenos	ADJ	pequeno
,	VIRG	,
somente	ADV	somente
porque	CONJ	porque
trazem	V	trazer
picuás	NOM	picuá
cheios	ADJ	cheio
de	PRP	de
diamantes	NOM	diamante
grossos	ADJ	grosso
?	SENT	?
Ora	CONJ	ora
,	VIRG	,
diga-me	V+P	dizer
,	VIRG	,
em	PRP	em
consciência	NOM	consciência
,	VIRG	,
senhor	NOM	senhor
Moitinho	NOM	<unknown>
,	VIRG	,
que	PR	que
tais	P	tal
sairão	V	sair
filhos	NOM	filho
e	CONJ	e
filhas	NOM	filho
,	VIRG	,
educados	V	educar
em	PRP	em
tal	P	tal
escola	NOM	escola
?	SENT	?
Quem	PR	quem
mais	ADV	mais
pode	V	poder
consertá-los	V	<unknown>
em	PRP	em
geral	ADJ	geral
?	SENT	?
Diga-me	V+P	dizer
!	SENT	!
-	QUOTE	-
Neste	PRP+P	em
ponto	NOM	ponto
,	VIRG	,
bem	ADV	bem
pensado	ADJ	pensado
,	VIRG	,
-	QUOTE	-
apoiou	V	apoiar
o	DET	o
português	NOM	português
,	VIRG	,
aproveitando	V	aproveitar
o	DET	o
fôlego	NOM	fôlego
que	PR	que
o	DET	o
judeu	NOM	judeu
tomava	V	tomar
.	SENT	.
</s>
<s>
O	DET	o
senhor	NOM	senhor
tem	V	ter
razão	NOM	razão
,	VIRG	,
mas	CONJ	mas
...	SENT	.
</s>
<s>..
-	QUOTE	-
Está	NOM	<unknown>
enganado	ADJ	enganado
!	SENT	!
está	V	estar
enganado	ADJ	enganado
!	SENT	!
-	QUOTE	-
gritou	V	gritar
alguém	P	alguém
se	P	se
aproximando	V	aproximar
.	SENT	.
</s>
<s>
Os	DET	o
dous	NOM	<unknown>
voltaram-se	V+P	voltar
.	SENT	.
</s>
<s>
Era	V	ser
o	DET	o
capitão	NOM	capitão
Chico	NOM	Chico
Roxo	NOM	roxo
,	VIRG	,
vizinho	NOM	vizinho
do	PRP+DET	de
português	NOM	português
,	VIRG	,
e	CONJ	e
um	DET	um
dos	PRP+DET	de
muitos	ADJ	muito
felizardos	NOM	felizardo
ou	CONJ	ou
lutadores	NOM	lutador
enérgicos	ADJ	enérgico
e	CONJ	e
audazes	ADJ	audaz
que	CONJSUB	que
,	VIRG	,
começando	V	começar
a	PRP	a
trabalhar	V	trabalhar
alugados	ADJ	alugado
,	VIRG	,
ou	CONJ	ou
de	PRP	de
meia	CARD	meio
praça	NOM	praça
no	PRP+DET	em
garimpo	NOM	garimpo
,	VIRG	,
davam	V	dar
algum	ADJ	algum
bamburro	V	bamburrar
,	VIRG	,
formando	V	formar
meia	CARD	meio
fortuna	NOM	fortuna
que	PR	que
duplicavam	V	duplicar
usurariamente	V	<unknown>
,	VIRG	,
capangando	V	capangar
ou	CONJ	ou
negociando	V	negociar
de	PRP	de
porta	NOM	porta
aberta	ADJ	aberto
.	SENT	.
</s>
<s>
Ao	PRP+DET	a
reconhecê-lo	V+P	reconhecer
,	VIRG	,
o	DET	o
judeu	NOM	judeu
murmurou	V	murmurar
:	SENT	:
-	QUOTE	-
Aí	ADV	aí
tem	V	ter
um	DET	um
.	SENT	.
</s>
<s>
Ao	PRP+DET	a
mesmo	ADJ	mesmo
tempo	NOM	tempo
o	DET	o
português	NOM	português
dizia	V	dizer
rindo	V	rir
:	SENT	:
-	QUOTE	-
Eu	P	eu
,	VIRG	,
só	ADV	só
,	VIRG	,
não	ADV	não
;	SENT	;
o	DET	o
senhor	ADJ	senhor
Bensabath	NOM	<unknown>
primeiro	ADJ	primeiro
...	SENT	.
</s>
<s>..
-	QUOTE	-
Sim	NOM	sim
,	VIRG	,
ambos	CARD	ambos
dous	NOM	<unknown>
!	SENT	!
Eu	P	eu
ouvi	V	ouvir
tudo	P	tudo
:	SENT	:
ambos	CARD	ambos
dous	NOM	<unknown>
!	SENT	!
Repetiu	V	repetir
o	DET	o
Chico	NOM	Chico
,	VIRG	,
na	PRP+DET	em
voz	NOM	voz
forte	ADJ	forte
,	VIRG	,
estouvada	ADJ	estouvado
,	VIRG	,
de	PRP	de
dinheiroso	NOM	<unknown>
dotado	ADJ	dotado
dessa	PRP+P	de
petulância	NOM	petulância
alvar	ADJ	alvar
,	VIRG	,
de	PRP	de
que	PR	que
a	DET	a
fortuna	NOM	fortuna
tanto	ADV	tanto
se	P	se
agrada	V	agradar
,	VIRG	,
e	CONJ	e
a	DET	a
que	PR	que
tão	ADV	tão
cegamente	ADV	cegamente
ajuda	NOM	ajuda
.	SENT	.
</s>
<s>
-	QUOTE	-
Bons	ADJ	bom
e	CONJ	e
maus	ADJ	mau
costumes	NOM	costume
há	V	haver
em	PRP	em
toda	ADJ	todo
a	DET	a
parte	NOM	parte
,	VIRG	,
mormente	ADV	mormente
nas	PRP+DET	em
grandes	ADJ	grande
terras	NOM	terra
,	VIRG	,
-	QUOTE	-
continuou	V	continuar
o	DET	o
homem	NOM	homem
,	VIRG	,
-	QUOTE	-
e	CONJ	e
,	VIRG	,
às	PRP+DET	a
vezes	NOM	vez
,	VIRG	,
numa	PRP+DET	em
família	NOM	família
só	ADJ	só
,	VIRG	,
há	V	haver
bons	ADJ	bom
e	CONJ	e
maus	ADJ	mau
,	VIRG	,
porque	CONJ	porque
os	DET	o
dedos	NOM	dedo
da	PRP+DET	de
mão	NOM	mão
não	ADV	não
são	V	ser
iguais	ADJ	igual
.	SENT	.
</s>
<s>
Estão	V	estar
dizendo	V	dizer
que	CONJSUB	que
tudo	P	tudo
que	PR	que
vem	V	vir
pr'aqui	V	<unknown>
muda	V	mudar
de	PRP	de
modo	NOM	modo
.	SENT	.
</s>
<s>
Não	ADV	não
é.	V	<unknown>
Muda	NOM	muda
quem	PR	quem
já	ADV	já
tinha	V	ter
de	PRP	de
mudar	V	mudar
.	SENT	.
</s>
<s>
Agora	ADV	agora
mesmo	ADJ	mesmo
,	VIRG	,
esta	DET	esta
semana	NOM	semana
,	VIRG	,
deu-se	V+P	dar
um	DET	um
caso	NOM	caso
muito	ADV	muito
interessante	ADJ	interessante
.	SENT	.
</s>
<s>
Chegaram	V	chegar
umas	DET	uma
mulheres	NOM	mulher
de	PRP	de
fora	NOM	fora
,	VIRG	,
vindo	V	vir
com	PRP	com
elas	P	ela
uma	DET	uma
moça	NOM	moço
donzela	ADJ	donzela
de	PRP	de
seus	ADJ	seu
19	CARD	@card@
anos	NOM	ano
,	VIRG	,
que	PR	que
também	ADV	também
arranchou	V	arranchar
na	PRP+DET	em
casa	NOM	casa
