<text id="melo1650">
<s>
Pinto	V	pintar
duquesa	NOM	duque
teve	V	ter
de	PRP	de
que	PR	que
Dom	V	<unknown>
Duarte	NOM	duarte
olhava	V	olhar
repreensivelmente	V	<unknown>
uma	DET	uma
criada	NOM	criado
menor	ADJ	menor
de	PRP	de
sua	ADJ	sua
família	NOM	família
.	SENT	.
</s>
<s>
Se	P	se
assim	ADV	assim
fosse	V	fossar
,	VIRG	,
quem	PR	quem
estranharia	V	estranhar
tão	ADV	tão
ordinário	ADJ	ordinário
desconcerto	NOM	desconcerto
?	SENT	?
Passou	V	passar
adiante	ADV	adiante
a	DET	a
desconformidade	NOM	desconformidade
e	CONJ	e
buscando-se-lhe	V	<unknown>
remédio	NOM	remédio
um	DET	um
só	ADV	só
havia	V	haver
:	SENT	:
deixar	V	deixar
Dom	V	<unknown>
Duarte	NOM	duarte
o	DET	o
lado	NOM	lado
e	CONJ	e
casa	NOM	casa
do	PRP+DET	de
duque	NOM	duque
.	SENT	.
</s>
<s>
Acordado	V	acordar
de	PRP	de
cumprido	V	cumprir
respeito	NOM	respeito
de	PRP	de
tantos	DET	tanto
anos	NOM	ano
,	VIRG	,
como	CONJ	como
os	DET	o
de	PRP	de
sua	ADJ	sua
idade	NOM	idade
,	VIRG	,
estimou	V	estimar
esta	DET	esta
despedida	NOM	despedida
por	PRP	por
igual	ADJ	igual
favor	NOM	favor
dos	PRP+DET	de
fados	NOM	fado
:	SENT	:
qual	PR	qual
Eneias	NOM	<unknown>
ver-se	V+P	ver
desatado	V	desatar
dos	PRP+DET	de
encantos	NOM	encanto
de	PRP	de
Circe	NOM	circe
.	SENT	.
</s>
<s>
Postos	NOM	posto
porém	CONJ	porém
os	DET	o
olhos	NOM	olho
do	PRP+DET	de
mundo	NOM	mundo
(	QUOTE	(
que	PR	que
já	ADV	já
se	P	se
lhe	P	lhe
oferecia	V	oferecer
largo	ADJ	largo
mar	NOM	mar
de	PRP	de
navegação	NOM	navegação
incerta	V	incertar
)	QUOTE	)
só	ADV	só
se	P	se
julgava	V	julgar
tábua	NOM	tábua
para	PRP	para
transferi-lo	V+P	transferir
a	DET	a
favor	NOM	favor
de	PRP	de
El-Rei	NOM	el-rei
de	PRP	de
Espanha	NOM	Espanha
,	VIRG	,
que	PR	que
ele	P	ele
julgava	V	julgar
merecer	V	merecer
por	PRP	por
seus	ADJ	seu
passados	NOM	passado
e	CONJ	e
esperou	V	esperar
ter	V	ter
seguro	NOM	seguro
conforme	ADJ	conforme
às	PRP+DET	a
promessas	NOM	promessa
feitas	V	fazer
ao	PRP+DET	a
casamento	NOM	casamento
do	PRP+DET	de
duque	NOM	duque
seu	ADJ	seu
irmão	NOM	irmão
.	SENT	.
</s>
<s>
Entrou	V	entrar
de	PRP	de
secreto	ADJ	secreto
na	PRP+DET	em
Corte	NOM	corte
onde	PR	onde
em	PRP	em
poucos	ADJ	pouco
dias	NOM	dia
alcançou	V	alcançar
que	CONJSUB	que
as	DET	a
pretensões	NOM	pretensão
não	ADV	não
correspondem	V	corresponder
às	PRP+DET	a
esperanças	NOM	esperança
,	VIRG	,
nem	CONJ	nem
ainda	ADV	ainda
aos	PRP+DET	a
méritos	NOM	mérito
,	VIRG	,
depois	ADV	depois
que	CONJSUB	que
os	DET	o
oráculos	NOM	oráculo
acharam	V	achar
modo	NOM	modo
de	PRP	de
interpretar	V	interpretar
conforme	PRP	conforme
sua	ADJ	sua
conveniência	NOM	conveniência
a	PRP	a
promessa	NOM	promessa
e	CONJ	e
palavra	NOM	palavra
.	SENT	.
</s>
<s>
Querem	V	querer
os	DET	o
destros	NOM	destro
pretendentes	ADJ	pretendente
que	PR	que
o	DET	o
primeiro	CARD	primeiro
astro	NOM	astro
predominante	ADJ	predominante
nos	PRP+DET	em
negócios	NOM	negócio
seja	V	ser
a	DET	a
introdução	NOM	introdução
deles	PRP+P	de
,	VIRG	,
como	CONJ	como
se	P	se
não	ADV	não
houvera	V	haver
outros	ADJ	outro
astros	NOM	astro
que	PR	que
influíssem	V	influir
as	DET	a
introduções	NOM	introdução
conforme	ADJ	conforme
todavia	CONJ	todavia
com	PRP	com
o	DET	o
parecer	NOM	parecer
daqueles	PRP+P	aquele
que	PR	que
julgaram	V	julgar
errou	V	errar
Dom	V	<unknown>
Duarte	NOM	duarte
a	PRP	a
porta	NOM	porta
de	PRP	de
seu	ADJ	seu
aumento	NOM	aumento
,	VIRG	,
não	ADV	não
entrando	V	entrar
pelas	PRP+DET	por
de	PRP	de
El-Rei	NOM	el-rei
e	CONJ	e
conde-duque.O	V	<unknown>
rogar	V	rogar
é	V	ser
acção	NOM	acção
servil	ADJ	servil
,	VIRG	,
suposto	ADJ	suposto
que	CONJSUB	que
com	PRP	com
os	DET	o
monarcas	NOM	monarca
se	P	se
exercite	V	exercitar
.	SENT	.
</s>
<s>
Aspiram	V	aspirar
por	PRP	por
essa	P	essa
causa	V	causar
os	DET	o
monarcas	NOM	monarca
aos	PRP+DET	a
alheios	ADJ	alheio
rogos	NOM	rogo
;	SENT	;
e	CONJ	e
são	V	ser
melhor	ADV	melhor
servidos	ADJ	servido
das	PRP+DET	de
petições	NOM	petição
dos	PRP+DET	de
maiores	NOM	maior
fazendo	V	fazer
delas	PRP+P	de
degraus	NOM	degrau
para	PRP	para
a	DET	a
soberania	NOM	soberania
porque	CONJ	porque
certamente	ADV	certamente
tem	V	ter
moral	ADJ	moral
contradição	NOM	contradição
o	P	o
necessitar	V	necessitar
e	CONJ	e
o	P	o
presumir	V	presumir
.	SENT	.
</s>
<s>
Esperava	V	esperar
Dom	V	<unknown>
Duarte	NOM	duarte
que	PR	que
El-Rei	V	<unknown>
lhe	P	lhe
mandasse	V	mandar
declarar	V	declarar
o	DET	o
tratamento	NOM	tratamento
e	CONJ	e
mercê	NOM	mercê
com	PRP	com
que	PR	que
o	P	o
esperava	V	esperar
;	SENT	;
e	CONJ	e
El-Rei	V	<unknown>
e	CONJ	e
o	DET	o
valido	NOM	valido
esperavam	V	esperar
que	CONJSUB	que
Dom	V	<unknown>
Duarte	NOM	duarte
lhe	P	lhe
pedisse	V	pedir
e	CONJ	e
pretendesse	V	pretender
as	DET	a
mercês	NOM	mercê
e	CONJ	e
o	DET	o
tratamento	NOM	tratamento
.	SENT	.
</s>
<s>
Dom	NOM	dom
Duarte	NOM	duarte
temia	V	temer
que	CONJSUB	que
,	VIRG	,
humilhado	NOM	humilhado
,	VIRG	,
à	PRP+DET	a
pretensão	NOM	pretensão
faltasse	V	faltar
o	DET	o
despacho	NOM	despacho
;	SENT	;
El-Rei	V	<unknown>
e	CONJ	e
o	DET	o
valido	NOM	valido
davam	V	dar
a	PRP	a
entender	V	entender
que	CONJSUB	que
,	VIRG	,
para	PRP	para
que	PR	que
não	ADV	não
faltasse	V	faltar
,	VIRG	,
convinha	V	convir
a	DET	a
humildade	NOM	humildade
.	SENT	.
</s>
<s>
Dom	NOM	dom
Duarte	NOM	duarte
presumiu	V	presumir
que	CONJSUB	que
,	VIRG	,
humilhando-se	V	<unknown>
,	VIRG	,
perdesse	V	perder
ponto	NOM	ponto
e	CONJ	e
a	DET	a
pretensão	NOM	pretensão
.	SENT	.
</s>
<s>
El-Rei	NOM	el-rei
e	CONJ	e
o	DET	o
valido	NOM	valido
sentiam	V	sentir
que	CONJSUB	que
houvesse	V	haver
pessoa	NOM	pessoa
que	PR	que
pretendendo	V	pretender
diante	PRP	diante
do	PRP+DET	de
seu	ADJ	seu
rei	NOM	rei
quisesse	V	querer
manter	V	manter
pontos	NOM	ponto
sem	PRP	sem
os	DET	o
aventurar	V	aventurar
pelo	PRP+DET	por
gosto	NOM	gosto
de	PRP	de
El-Rei	NOM	el-rei
e	CONJ	e
valor	NOM	valor
das	PRP+DET	de
pretensões	NOM	pretensão
.	SENT	.
</s>
<s>
Foi	V	ir
aqui	ADV	aqui
severa	ADJ	severo
a	DET	a
censura	NOM	censura
dos	PRP+DET	de
émulos	NOM	<unknown>
.	SENT	.
</s>
<s>
Porém	CONJ	porém
não	ADV	não
bastaram	V	bastar
as	DET	a
cinzas	NOM	cinza
a	PRP	a
escurecer	V	escurecer
o	DET	o
resplendor	NOM	resplendor
daqueles	PRP+P	aquele
reais	NOM	real
reflexos	NOM	reflexo
ventilantes	V	<unknown>
nesta	PRP+P	em
resolução	NOM	resolução
.	SENT	.
</s>
<s>
Sem	PRP	sem
ver	V	ver
a	DET	a
El-Rei	NOM	el-rei
nem	CONJ	nem
ao	PRP+DET	a
ministro	NOM	ministro
,	VIRG	,
com	PRP	com
doze	CARD	doze
dias	NOM	dia
de	PRP	de
oculta	ADJ	oculto
assistência	NOM	assistência
em	PRP	em
Madrid	NOM	Madrid
,	VIRG	,
partiu	V	partir
Dom	V	<unknown>
Duarte	NOM	duarte
a	PRP	a
Alemanha	NOM	Alemanha
onde	PR	onde
do	PRP+DET	de
imperador	NOM	imperador
Fernando	NOM	Fernando
segundo	CONJ	segundo
foi	V	ir
tão	ADV	tão
benignamente	ADV	benignamente
tratado	ADJ	tratado
como	CONJ	como
os	DET	o
seus	ADJ	seu
diziam	V	dizer
fora	NOM	fora
de	PRP	de
El-Rei	NOM	el-rei
ofendido	ADJ	ofendido
.	SENT	.
</s>
<s>
É	V	ser
o	DET	o
descanso	NOM	descanso
da	PRP+DET	de
vida	NOM	vida
como	CONJ	como
o	DET	o
dos	PRP+DET	de
olhos	NOM	olho
ao	PRP+DET	a
horizonte	NOM	horizonte
.	SENT	.
</s>
<s>
Vemos	V	ver
aquela	DET	aquela
distância	NOM	distância
determinada	ADJ	determinado
onde	PR	onde
se	P	se
nos	PRP+DET	em
figura	NOM	figura
juntar-se	V+P	juntar
o	DET	o
céu	NOM	céu
e	CONJ	e
a	DET	a
terra	NOM	terra
,	VIRG	,
mas	CONJ	mas
chegados	V	chegar
a	PRP	a
esse	DET	esse
ponto	NOM	ponto
se	P	se
nos	P	nos
passa	V	passar
a	DET	a
outros	ADJ	outro
distantes	ADJ	distante
igualmente	ADV	igualmente
.	SENT	.
</s>
<s>
O	DET	o
duque	NOM	duque
e	CONJ	e
a	DET	a
duquesa	NOM	duque
de	PRP	de
Bragança	NOM	bragança
entenderam	V	entender
por	PRP	por
ventura	NOM	ventura
viver	V	viver
em	PRP	em
grande	ADJ	grande
conformidade	NOM	conformidade
,	VIRG	,
ausente	V	ausentar
Dom	V	<unknown>
Duarte	NOM	duarte
,	VIRG	,
que	PR	que
aos	PRP+DET	a
olhos	NOM	olho
da	PRP+DET	de
emulação	NOM	emulação
foi	V	ir
reputado	ADJ	reputado
pedra	NOM	pedra
do	PRP+DET	de
familiar	ADJ	familiar
escândalo	NOM	escândalo
de	PRP	de
suas	ADJ	sua
vontades	NOM	vontade
.	SENT	.
</s>
<s>
Dom	NOM	dom
Duarte	NOM	duarte
se	P	se
apartou	V	apartar
e	CONJ	e
se	P	se
descobrira	V	descobrir
logo	ADV	logo
entre	PRP	entre
os	DET	o
duques	NOM	duque
novas	ADJ	novo
causas	NOM	causa
de	PRP	de
descontentamento	NOM	descontentamento
.	SENT	.
</s>
<s>
Aquele	DET	aquele
lascivo	ADJ	lascivo
uso	NOM	uso
dos	PRP+DET	de
sustrais	NOM	<unknown>
antigos	ADJ	antigo
que	PR	que
em	PRP	em
tragédias	NOM	tragédia
pegnias	V	<unknown>
e	CONJ	e
orquestras	V	orquestrar
corromperam	V	corromper
boa	ADJ	bom
parte	NOM	parte
da	PRP+DET	de
juventude	NOM	juventude
de	PRP	de
Atenas	NOM	atenas
e	CONJ	e
Roma	NOM	Roma
ressuscitou	V	ressuscitar
com	PRP	com
o	DET	o
título	NOM	título
de	PRP	de
farsa	NOM	farsa
,	VIRG	,
com	PRP	com
muito	ADV	muito
maior	ADJ	maior
aplauso	NOM	aplauso
entre	PRP	entre
os	DET	o
espanhóis	ADJ	espanhol
que	PR	que
jamais	ADV	jamais
gozara	V	gozar
na	PRP+DET	em
Itália	NOM	Itália
e	CONJ	e
Grécia	NOM	Grécia
.	SENT	.
</s>
<s>
Os	DET	o
príncipes	NOM	príncipe
lhe	P	lhe
entregaram	V	entregar
as	DET	a
horas	NOM	hora
do	PRP+DET	de
seu	ADJ	seu
divertimento	NOM	divertimento
com	PRP	com
não	ADV	não
pequeno	ADJ	pequeno
escândalo	NOM	escândalo
às	PRP+DET	a
reais	NOM	real
disciplinas	NOM	disciplina
.	SENT	.
</s>
<s>
Alcançou	V	alcançar
todavia	CONJ	todavia
maior	ADJ	maior
parte	NOM	parte
da	PRP+DET	de
censura	NOM	censura
aos	PRP+DET	a
primeiros	ADJ	primeiro
que	PR	que
desordenadamente	ADV	desordenadamente
o	P	o
admitiram	V	admitir
as	DET	a
comédias	NOM	comédia
ou	CONJ	ou
nelas	PRP+P	ela
dissimularam	V	dissimular
representações	NOM	representação
licenciosas	ADJ	licencioso
.	SENT	.
</s>
<s>
Entre	PRP	entre
os	DET	o
muitos	ADJ	muito
afectos	NOM	afecto
a	PRP	a
este	DET	este
exercício	NOM	exercício
se	P	se
declarou	V	declarar
Dom	V	<unknown>
João	NOM	João
cujo	PR	cujo
excesso	NOM	excesso
não	ADV	não
notou	V	notar
o	DET	o
público	ADJ	público
juízo	NOM	juízo
senão	CONJ	senão
depois	ADV	depois
de	PRP	de
incitado	V	incitar
das	PRP+DET	de
vozes	NOM	voz
,	VIRG	,
dos	PRP+DET	de
queixumes	NOM	queixume
que	PR	que
a	DET	a
duquesa	NOM	duque
se	P	se
sentia	V	sentir
que	CONJSUB	que
a	DET	a
delícia	NOM	delícia
do	PRP+DET	de
duque	NOM	duque
seu	ADJ	seu
marido	NOM	marido
não	ADV	não
parava	V	parar
nos	PRP+DET	em
teatros	NOM	teatro
.	SENT	.
</s>
<s>
As	DET	a
contínuas	ADJ	contínuo
jornadas	NOM	jornada
do	PRP+DET	de
bosque	NOM	bosque
,	VIRG	,
e	CONJ	e
dilação	NOM	dilação
neste	PRP+P	em
,	VIRG	,
davam	V	dar
e	CONJ	e
não	ADV	não
menos	ADV	menos
causa	V	causar
a	DET	a
semelhante	ADJ	semelhante
efeito	NOM	efeito
,	VIRG	,
tendo	V	tender
por	PRP	por
certo	ADJ	certo
que	CONJSUB	que
ao	PRP+DET	a
ânimo	NOM	ânimo
inficionado	V	inficionar
do	PRP+DET	de
vício	NOM	vício
sucede	V	suceder
a	DET	a
que	PR	que
o	DET	o
corpo	NOM	corpo
quando	CONJ	quando
discorde	V	discordar
os	DET	o
humores	NOM	humor
este	P	este
converte	V	converter
em	PRP	em
peçonha	NOM	peçonha
os	DET	o
melhores	ADJ	melhor
alimentos	NOM	alimento
.	SENT	.
</s>
<s>
Não	ADV	não
era	V	ser
menor	ADJ	menor
,	VIRG	,
posto	V	pôr
que	CONJSUB	que
nem	CONJ	nem
menos	ADV	menos
sentido	ADJ	sentido
,	VIRG	,
outro	ADJ	outro
inconveniente	NOM	inconveniente
;	SENT	;
era	V	ser
que	CONJSUB	que
como	CONJ	como
os	DET	o
robustos	ADJ	robusto
exercícios	NOM	exercício
do	PRP+DET	de
campo	NOM	campo
necessitam	V	necessitar
de	PRP	de
homens	NOM	homem
também	ADV	também
robustos	ADJ	robusto
,	VIRG	,
o	DET	o
duque	NOM	duque
se	P	se
afeiçoava	V	afeiçoar
aos	PRP+DET	a
companheiros	NOM	companheiro
e	CONJ	e
àqueles	PRP+P	a
homens	NOM	homem
como	CONJ	como
àqueles	PRP+P	a
exercícios	NOM	exercício
.	SENT	.
</s>
<s>
Os	DET	o
que	PR	que
mais	ADV	mais
altos	ADJ	alto
fins	NOM	fim
só	ADV	só
desejavam	V	desejar
a	DET	a
seu	ADJ	seu
serviço	NOM	serviço
,	VIRG	,
vendo	V	vender
estimar	V	estimar
a	DET	a
desigualdade	NOM	desigualdade
,	VIRG	,
quando	CONJ	quando
não	ADV	não
desprezassem	V	desprezar
a	DET	a
virtude	NOM	virtude
dos	PRP+DET	de
que	PR	que
se	P	se
ornavam	V	ornar
,	VIRG	,
uns	P	um
procuravam	V	procurar
trocá-la	V+P	trocar
,	VIRG	,
outros	P	outro
refazê-la	V+P	refazer
.	SENT	.
</s>
<s>
Talvez	ADV	talvez
o	DET	o
sangue	NOM	sangue
deste	PRP+P	de
excesso	NOM	excesso
respondesse	V	responder
interiormente	ADV	interiormente
a	DET	a
tal	ADJ	tal
dignidade	NOM	dignidade
,	VIRG	,
que	PR	que
assim	ADV	assim
o	P	o
promete	V	prometer
a	DET	a
providência	NOM	providência
.	SENT	.
</s>
<s>
Onde	ADV	onde
os	DET	o
homens	NOM	homem
faltam	V	faltar
,	VIRG	,
passa	V	passar
a	PRP	a
dispor	V	dispor
que	CONJSUB	que
canse	V	cansar
o	DET	o
mesmo	ADJ	mesmo
delito	NOM	delito
para	PRP	para
que	PR	que
seja	V	ser
em	PRP	em
parte	NOM	parte
o	DET	o
gosto	NOM	gosto
deste	PRP+P	de
a	DET	a
quem	PR	quem
só	ADV	só
por	PRP	por
segui-lo	V+P	seguir
desamparou	V	desamparar
o	DET	o
risco	NOM	risco
.	SENT	.
</s>
<s>
Havia	V	haver
nos	PRP+DET	em
primeiros	ADJ	primeiro
anos	NOM	ano
o	DET	o
duque	NOM	duque
Dom	V	<unknown>
João	NOM	João
com	PRP	com
facilidade	NOM	facilidade
aprendido	V	aprender
a	DET	a
ciência	NOM	ciência
da	PRP+DET	de
Música	NOM	música
,	VIRG	,
a	DET	a
que	PR	que
voltando	V	voltar
agora	ADV	agora
parte	NOM	parte
do	PRP+DET	de
apetite	NOM	apetite
que	PR	que
lhe	P	lhe
sobejava	V	sobejar
das	PRP+DET	de
outras	ADJ	outro
inclinações	NOM	inclinação
se	P	se
empregou	V	empregar
nela	PRP+P	ela
tanto	ADV	tanto
que	PR	que
chegou	V	chegar
a	DET	a
seu	ADJ	seu
perfeito	ADJ	perfeito
conhecimento	NOM	conhecimento
.	SENT	.
</s>
<s>
É	V	ser
questão	NOM	questão
dos	PRP+DET	de
políticos	NOM	político
se	P	se
convém	V	convir
aos	PRP+DET	a
príncipes	NOM	príncipe
a	PRP	a
Música	NOM	música
e	CONJ	e
a	DET	a
Poesia	NOM	poesia
de	PRP	de
que	PR	que
os	P	o
mais	ADV	mais
os	P	o
evitam	V	evitar
,	VIRG	,
sendo	V	ser
perfeições	NOM	perfeição
não	ADV	não
só	ADV	só
honestas	ADJ	honesto
mas	CONJ	mas
louváveis	ADJ	louvável
.	SENT	.
</s>
<s>
Dizem	V	dizer
que	CONJSUB	que
sua	ADJ	sua
doçura	NOM	doçura
lhes	P	lhes
ministra	V	ministrar
certo	ADJ	certo
invento	NOM	invento
,	VIRG	,
que	PR	que
os	P	o
abstrai	V	abstrair
do	PRP+DET	de
trabalho	NOM	trabalho
dos	PRP+DET	de
negócios	NOM	negócio
,	VIRG	,
ocupação	NOM	ocupação
que	PR	que
devera	V	dever
ser	V	ser
deleite	NOM	deleite
dos	PRP+DET	de
monarcas	NOM	monarca
.	SENT	.
</s>
<s>
Algum	ADJ	algum
filósofo	ADJ	filósofo
suspeitou	V	suspeitar
que	CONJSUB	que
como	CONJ	como
os	DET	o
homens	NOM	homem
não	ADV	não
podem	V	poder
igualar	V	igualar
aos	PRP+DET	a
príncipes	NOM	príncipe
nos	PRP+DET	em
dotes	NOM	dote
da	PRP+DET	de
fortuna	NOM	fortuna
,	VIRG	,
não	ADV	não
sofrem	V	sofrer
que	CONJSUB	que
os	DET	o
príncipes	NOM	príncipe
os	P	o
possam	V	poder
exceder	V	exceder
nos	P	nos
da	PRP+DET	de
natureza	NOM	natureza
.	SENT	.
</s>
<s>
Eu	P	eu
dissera	V	dizer
que	CONJSUB	que
nos	P	nos
de	PRP	de
particular	ADJ	particular
estudo	NOM	estudo
não	ADV	não
ocorre	V	ocorrer
aquela	DET	aquela
ruim	ADJ	ruim
consequência	NOM	consequência
da	PRP+DET	de
sobeja	ADJ	sobejo
afeição	NOM	afeição
,	VIRG	,
com	PRP	com
perigo	NOM	perigo
do	PRP+DET	de
meio	NOM	meio
público	ADJ	público
;	SENT	;
e	CONJ	e
aos	PRP+DET	a
que	PR	que
se	P	se
virem	V	ver
livres	ADJ	livre
deste	PRP+P	de
encargo	NOM	encargo
lícita	ADJ	lícito
pode	V	poder
ser	V	ser
a	DET	a
familiaridade	NOM	familiaridade
das	PRP+DET	de
musas	NOM	musa
.	SENT	.
</s>
<s>
Nasceu	V	nascer
,	VIRG	,
por	PRP	por
este	DET	este
tempo	NOM	tempo
Dom	V	<unknown>
Teodósio	NOM	<unknown>
,	VIRG	,
primogénito	NOM	primogénito
da	PRP+DET	de
Casa	NOM	casa
de	PRP	de
Bragança	NOM	bragança
,	VIRG	,
que	PR	que
com	PRP	com
novo	ADJ	novo
e	CONJ	e
mais	ADV	mais
luzido	ADJ	luzido
e	CONJ	e
delicioso	ADJ	delicioso
vínculo	NOM	vínculo
uniu	V	unir
as	DET	a
vontades	NOM	vontade
dos	PRP+DET	de
duques	NOM	duque
seus	ADJ	seu
pais	NOM	pai
.	SENT	.
</s>
<s>
Concorreram	V	concorrer
algumas	ADJ	alguma
circunstâncias	NOM	circunstância
a	PRP	a
seu	ADJ	seu
nascimento	NOM	nascimento
que	PR	que
tendo	V	tender
já	ADV	já
por	PRP	por
pequeno	ADJ	pequeno
afecto	NOM	afecto
o	DET	o
menino	NOM	menino
a	PRP	a
alegria	NOM	alegria
e	CONJ	e
levar	V	levar
os	DET	o
corações	NOM	coração
a	PRP	a
uma	DET	uma
certa	ADJ	certo
esperança	NOM	esperança
de	PRP	de
maior	ADJ	maior
grandeza	NOM	grandeza
que	PR	que
a	DET	a
presente	NOM	presente
.	SENT	.
</s>
<s>
Os	DET	o
professores	NOM	professor
davam	V	dar
judiciária	ADJ	judiciário
interpretação	NOM	interpretação
pelos	PRP+DET	por
caracteres	NOM	carácter
das	PRP+DET	de
estrelas	NOM	estrela
alta	ADJ	alto
fortuna	NOM	fortuna
ao	PRP+DET	a
menino	NOM	menino
.	SENT	.
</s>
<s>
Ou	CONJ	ou
não	ADV	não
souberam	V	saber
ler	V	ler
tudo	P	tudo
quanto	ADV	quanto
cá	ADV	cá
estava	V	estar
escrito	ADJ	escrito
ou	CONJ	ou
dissimularam	V	dissimular
as	DET	a
desgraças	NOM	desgraça
que	PR	que
tropologicamente	ADV	<unknown>
eram	V	ser
como	ADV	como
estrelinhas	ADJ	estrela
das	PRP+DET	de
habilidades	NOM	habilidade
.	SENT	.
</s>
<s>
Mas	CONJ	mas
com	PRP	com
que	PR	que
juízo	NOM	juízo
se	P	se
pesam	V	pesar
na	PRP+DET	em
balança	NOM	balança
do	PRP+DET	de
tempo	NOM	tempo
que	PR	que
veja	V	ver
mais	ADV	mais
os	DET	o
bens	NOM	bem
e	CONJ	e
os	DET	o
males	NOM	mal
,	VIRG	,
que	PR	que
ambas	P	ambas
prendam	V	prender
igualmente	ADV	igualmente
apenas	ADV	apenas
a	DET	a
balança	NOM	balança
do	PRP+DET	de
conhecimento	NOM	conhecimento
está	V	estar
fornecida	V	fornecer
de	PRP	de
seu	ADJ	seu
peso	NOM	peso
quando	CONJ	quando
na	PRP+DET	em
do	PRP+DET	de
pesar	NOM	pesar
se	CONJ	se
lança	NOM	lança
outro	ADJ	outro
maior	ADJ	maior
peso	NOM	peso
que	PR	que
faz	V	fazer
leve	ADJ	leve
a	PRP	a
primeira	CARD	primeiro
.	SENT	.
</s>
<s>
Do	PRP+DET	de
mesmo	ADJ	mesmo
modo	NOM	modo
,	VIRG	,
pouco	ADV	pouco
depois	ADV	depois
do	PRP+DET	de
nascimento	NOM	nascimento
do	PRP+DET	de
quarto	CARD	quarto
duque	NOM	duque
de	PRP	de
Barcelos	NOM	barcelos
,	VIRG	,
o	DET	o
terceiro	CARD	terceiro
Dom	NOM	dom
Teodósio	NOM	<unknown>
,	VIRG	,
sucedeu	V	suceder
a	DET	a
morte	NOM	morte
de	PRP	de
seu	ADJ	seu
tio	NOM	tio
Dom	NOM	dom
Alexandre	NOM	Alexandre
,	VIRG	,
em	PRP	em
idade	NOM	idade
florente	V	<unknown>
,	VIRG	,
ornada	V	ornar
de	PRP	de
igual	ADJ	igual
gentileza	NOM	gentileza
que	PR	que
virtude.Era	V	<unknown>
rico	ADJ	rico
Alexandre	NOM	Alexandre
e	CONJ	e
foi	V	ir
liberal	ADJ	liberal
,	VIRG	,
tanta	DET	tanto
obrigação	NOM	obrigação
traz	V	trazer
tão	ADV	tão
grande	ADJ	grande
nome	NOM	nome
.	SENT	.
</s>
<s>
Instituiu	V	instituir
herdeiro	NOM	herdeiro
a	PRP	a
Dom	V	<unknown>
Duarte	NOM	duarte
seu	ADJ	seu
irmão	NOM	irmão
que	PR	que
segundo	CARD	segundo
mostravam	V	mostrar
os	DET	o
seguintes	ADJ	seguinte
sucessos	NOM	sucesso
na	PRP+DET	em
posse	NOM	posse
desta	PRP+P	de
herança	NOM	herança
tomou	V	tomar
a	DET	a
de	PRP	de
seus	ADJ	seu
trabalhos	NOM	trabalho
.	SENT	.
</s>
<s>
Farei	V	fazer
lembrança	NOM	lembrança
dela	PRP+P	de
quando	CONJ	quando
tratar	V	tratar
deles	PRP+P	de
.	SENT	.
</s>
<s>
O	DET	o
duque	NOM	duque
,	VIRG	,
com	PRP	com
liberal	ADJ	liberal
providência	NOM	providência
,	VIRG	,
o	P	o
proveu	V	prover
das	PRP+DET	de
comendas	NOM	comenda
vagas	ADJ	vago
por	PRP	por
Alexandre	NOM	Alexandre
,	VIRG	,
com	PRP	com
suficientes	ADJ	suficiente
réditos	NOM	rédito
para	PRP	para
sustentar	V	sustentar
o	DET	o
príncipe	NOM	príncipe
,	VIRG	,
digo	V	dizer
o	DET	o
título	NOM	título
de	PRP	de
príncipe	NOM	príncipe
de	PRP	de
Bragança	NOM	bragança
,	VIRG	,
que	PR	que
Alemanha	NOM	Alemanha
lograva	V	lograr
.	SENT	.
</s>
<s>
Desta	PRP+P	de
mercê	NOM	mercê
participou	V	participar
sua	ADJ	sua
própria	ADJ	próprio
fazenda	NOM	fazenda
;	SENT	;
porque	CONJ	porque
ao	PRP+DET	a
irmão	NOM	irmão
não	ADV	não
acrescentou	V	acrescentar
,	VIRG	,
mas	CONJ	mas
apropriou	V	apropriar
as	DET	a
rendas	NOM	renda
que	PR	que
lhe	P	lhe
havia	V	haver
consignado	ADJ	consignado
.	SENT	.
</s>
<s>
Aquelas	DET	aquela
graças	NOM	graça
dos	PRP+DET	de
príncipes	NOM	príncipe
são	V	ser
ditosíssimas	ADJ	<unknown>
donde	CONJ	donde
sem	PRP	sem
particular	ADJ	particular
descontentamento	NOM	descontentamento
todos	ADJ	todo
ficam	V	ficar
satisfeitos	ADJ	satisfeito
.	SENT	.
</s>
<s>
É	V	ser
a	DET	a
satisfação	NOM	satisfação
consequência	NOM	consequência
dos	PRP+DET	de
justos	ADJ	justo
benefícios	NOM	benefício
,	VIRG	,
quando	CONJ	quando
regularmente	ADV	regularmente
se	P	se
parte	NOM	parte
.	SENT	.
</s>
<s>
Ao	PRP+DET	a
contrário	NOM	contrário
,	VIRG	,
dos	PRP+DET	de
injustos	NOM	injusto
procede	V	proceder
o	DET	o
queixume	NOM	queixume
,	VIRG	,
dele	PRP+P	de
a	DET	a
parcialidade	NOM	parcialidade
,	VIRG	,
mãe	NOM	mãe
da	PRP+DET	de
rebelião	NOM	rebelião
,	VIRG	,
ruína	NOM	ruína
do	PRP+DET	de
seu	ADJ	seu
Império	NOM	império
.	SENT	.
</s>
<s>
Se	CONJ	se
o	DET	o
Sol	NOM	sol
quando	CONJ	quando
inclina	V	inclinar
a	PRP	a
um	DET	um
dos	PRP+DET	de
trópicos	NOM	trópico
prosseguira	V	prosseguir
adiante	ADV	adiante
