<text id="vicente16th>
<s>
Prólogo	NOM	prólogo
porta	NOM	porta
do	PRP+DET	de
paço	NOM	paço
:	SENT	:
olhai	V	olhar
que	CONJSUB	que
milagre	NOM	milagre
pera	PRP	para
ser	V	ser
soado	V	soar
!	SENT	!
2o	V	<unknown>
CENTÚRIO	NOM	<unknown>
:	SENT	:
Estes	DET	este
dedos	NOM	dedo
-	QUOTE	-
que	PR	que
dizes	V	dizer
,	VIRG	,
Rabi	NOM	rabi
?	SENT	?
que	PR	que
nenh~ua	V	<unknown>
unha	V	unhar
não	ADV	não
ficou	V	ficar
comigo	P	comigo
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Mostra	V	mostrar
,	VIRG	,
veremos	V	ver
que	CONJSUB	que
houveste	V	haver
contigo	P	contigo
.	SENT	.
</s>
<s>
2o	V	<unknown>
CENTÚRIO	NOM	<unknown>
:	SENT	:
Atenta	V	atentar
se	P	se
minto	V	mentir
,	VIRG	,
que	PR	que
vê-las	V+P	ver
aqui	ADV	aqui
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Digo-te	V+P	dizer
,	VIRG	,
amigo	NOM	amigo
,	VIRG	,
que	PR	que
foram	V	ir
unheiros	NOM	unheiro
,	VIRG	,
ou	CONJ	ou
foi	V	ir
dor	NOM	dor
dos	PRP+DET	de
cabos	NOM	cabo
,	VIRG	,
nas	PRP+DET	em
pontas	NOM	ponta
dos	PRP+DET	de
dedos	NOM	dedo
,	VIRG	,
e	CONJ	e
não	ADV	não
nos	P	nos
curaste	V	curar
,	VIRG	,
com	PRP	com
medo	NOM	medo
dos	PRP+DET	de
medos	NOM	medo
.	SENT	.
</s>
<s>
Mas	CONJ	mas
estes	DET	este
milagres	NOM	milagre
não	ADV	não
são	V	ser
verdadeiros	ADJ	verdadeiro
.	SENT	.
</s>
<s>
Não	ADV	não
digais	V	dizer
nada	P	nada
à	PRP+DET	a
nossa	ADJ	nossa
comuna	NOM	comuna
,	VIRG	,
não	ADV	não
façais	V	fazer
rumor	NOM	rumor
no	PRP+DET	em
nosso	ADJ	nosso
casal	NOM	casal
.	SENT	.
</s>
<s>
CENTÚRIO	NOM	<unknown>
:	SENT	:
Pois	CONJ	pois
que	PR	que
diremos	V	dizer
que	CONJSUB	que
foi	V	ir
este	DET	este
mal	NOM	mal
?	SENT	?
Ou	CONJ	ou
que	PR	que
remédio	NOM	remédio
à	PRP+DET	a
nossa	ADJ	nossa
fortuna	NOM	fortuna
?	SENT	?
LEVI	NOM	levi
:	SENT	:
Dirás	V	dizer
que	CONJSUB	que
arrendaste	V	arrendar
na	PRP+DET	em
sisa	NOM	sisa
dos	PRP+DET	de
panos	NOM	pano
,	VIRG	,
ou	CONJ	ou
nos	PRP+DET	em
azeites	NOM	azeite
do	PRP+DET	de
haver	V	haver
do	PRP+DET	de
peso	NOM	peso
;	SENT	;
e	CONJ	e
que	PR	que
arrepelaste	V	arrepelar
um	DET	um
homem	NOM	homem
travesso	ADJ	travesso
,	VIRG	,
sobre	PRP	sobre
razões	NOM	razão
,	VIRG	,
haverá	V	haver
dois	CARD	dois
anos	NOM	ano
;	SENT	;
e	CONJ	e
que	PR	que
agora	ADV	agora
te	P	te
arrepelou	V	arrepelar
,	VIRG	,
e	CONJ	e
mais	ADV	mais
,	VIRG	,
que	PR	que
t’	V	<unknown>
estortegou	V	estortegar
esse	DET	esse
braço	NOM	braço
;	SENT	;
e	CONJ	e
est’	V	<unknown>
outro	ADJ	outro
,	VIRG	,
vendo-te	V	<unknown>
em	PRP	em
tal	P	tal
embaraço	NOM	embaraço
,	VIRG	,
<318>
por	PRP	por
te	P	te
acudir	V	acudir
,	VIRG	,
que	PR	que
foi	V	ir
e	CONJ	e
empeçou	V	empeçar
,	VIRG	,
e	CONJ	e
deu	V	dar
c’	V	<unknown>
os	DET	o
focinhos	NOM	focinho
n’	V	<unknown>
um	DET	um
ferro	NOM	ferro
d’	NOM	<unknown>
arado	NOM	arado
,	VIRG	,
e	CONJ	e
quebrou	V	quebrar
os	DET	o
dentes	NOM	dente
,	VIRG	,
unhas	NOM	unha
e	CONJ	e
todo	ADJ	todo
.	SENT	.
</s>
<s>
E	CONJ	e
assi	NOM	<unknown>
em	PRP	em
todo	ADJ	todo
ponde-vos	V+P	pôr
de	PRP	de
lodo	NOM	lodo
,	VIRG	,
do	PRP+DET	de
chanto	V	chantar
e	CONJ	e
da	PRP+DET	de
guaia	V	guaiar
,	VIRG	,
todo	ADJ	todo
misturado	NOM	misturado
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Entendeis	V	entender
aquilo	P	aquilo
,	VIRG	,
homem	NOM	homem
de	PRP	de
bem	ADV	bem
?	SENT	?
Toma	V	tomar
um	DET	um
vintém	NOM	vintém
pera	PRP	para
a	DET	a
cabeleira	NOM	cabeleira
.	SENT	.
</s>
<s>
Tu	P	tu
,	VIRG	,
come	V	comer
das	PRP+DET	de
papas	NOM	papa
,	VIRG	,
não	ADV	não
terás	V	ter
denteira	V	<unknown>
;	SENT	;
e	CONJ	e
compra	V	comprar
~uas	V	<unknown>
luvas	NOM	luva
,	VIRG	,
ou	CONJ	ou
furt’	V	<unknown>
as	DET	a
a	PRP	a
alguém	P	alguém
.	SENT	.
</s>
<s>
Nem	CONJ	nem
digas	V	dizer
que	CONJSUB	que
é	V	ser
vivo	ADJ	vivo
,	VIRG	,
que	PR	que
pola	V	<unknown>
benção	NOM	benção
de	PRP	de
Rabi	NOM	rabi
Ascalvado	NOM	<unknown>
,	VIRG	,
e	CONJ	e
de	PRP	de
Dona	NOM	dono
Sol	NOM	sol
,	VIRG	,
que	PR	que
vos	P	vos
tenchemos	V	<unknown>
dentro	ADV	dentro
n’	V	<unknown>
um	DET	um
lençol	NOM	lençol
,	VIRG	,
e	CONJ	e
a	DET	a
capeladas	NOM	<unknown>
morrereis	V	morrer
ou	CONJ	ou
não	ADV	não
.	SENT	.
</s>
<s>
Vão-se	V+P	ir
os	DET	o
Centúrios	NOM	<unknown>
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Falemos	V	falar
,	VIRG	,
saltemos	V	saltar
no	PRP+DET	em
arrendamento	NOM	arrendamento
.	SENT	.
</s>
<s>
LEVI	NOM	levi
:	SENT	:
Rabi	ADJ	rabi
Samuel	NOM	samuel
,	VIRG	,
mais	ADV	mais
releva	V	relevar
isto	P	isto
.	SENT	.
</s>
<s>
Quiçais	V	<unknown>
era	V	ser
santo	NOM	santo
,	VIRG	,
este	DET	este
Jesus	NOM	Jesus
Cristo	NOM	Cristo
,	VIRG	,
que	PR	que
ele	P	ele
o	P	o
mostrou	V	mostrar
em	PRP	em
seu	ADJ	seu
finamento	NOM	<unknown>
:	SENT	:
o	DET	o
sol	NOM	sol
escurou	V	escurar
,	VIRG	,
e	CONJ	e
a	DET	a
terra	NOM	terra
tremeu	V	tremer
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Eu	P	eu
te	P	te
direi	V	dizer
a	DET	a
verdade	NOM	verdade
inteira	ADJ	inteiro
.	SENT	.
</s>
<s>
Tremeu	V	tremer
minha	ADJ	minha
casa	NOM	casa
,	VIRG	,
caiu	V	cair
cantareira	NOM	cantareira
,	VIRG	,
quebou-se	V	<unknown>
a	DET	a
loiça	NOM	loiça
,	VIRG	,
todo	ADV	todo
se	P	se
perdeu	V	perder
,	VIRG	,
até	PRP	até
o	DET	o
pichel	NOM	pichel
que	PR	que
tinha	V	ter
d’	NOM	<unknown>
azeite	NOM	azeite
;	SENT	;
fendeu-se-me	V	<unknown>
um	DET	um
pote	NOM	pote
,	VIRG	,
quebrou-me	V	<unknown>
tijelas	NOM	tigela
,	VIRG	,
bacios	NOM	bacio
,	VIRG	,
candeeiros	NOM	candeeiro
,	VIRG	,
panelas	NOM	panela
;	SENT	;
não	ADV	não
ficou	V	ficar
vinagre	NOM	vinagre
,	VIRG	,
nem	CONJ	nem
em	PRP	em
que	PR	que
o	P	o
deite	V	deitar
.	SENT	.
</s>
<s>
LEVI	NOM	levi
:	SENT	:
Vamo-nos	V+P	ir
ora	CONJ	ora
a	DET	a
Rabi	NOM	rabi
Aroz	NOM	<unknown>
,	VIRG	,
e	CONJ	e
a	DET	a
Rabi	NOM	rabi
Franco	NOM	franco
,	VIRG	,
e	CONJ	e
a	DET	a
Rabi	NOM	rabi
Zarão	V	<unknown>
:	SENT	:
far-lh’	V	<unknown>
-emos	V	<unknown>
menção	NOM	menção
daquestra	V	<unknown>
razão	NOM	razão
;	SENT	;
que	PR	que
se	P	se
isto	P	isto
é	V	ser
verdade	NOM	verdade
,	VIRG	,
o	DET	o
demo	NOM	demo
é	V	ser
na	PRP+DET	em
voz	NOM	voz
.	SENT	.
</s>
<s>
Falemos	V	falar
também	ADV	também
a	DET	a
Rabi	NOM	rabi
Mosé	NOM	<unknown>
,	VIRG	,
e	CONJ	e
a	DET	a
Jacob	NOM	jacob
lendroso	V	<unknown>
,	VIRG	,
e	CONJ	e
Abrão	V	<unknown>
pelado	ADJ	pelado
.	SENT	.
</s>
<s>
<319>
Saibamos	V	saber
se	P	se
este	P	este
é	V	ser
o	DET	o
nosso	ADJ	nosso
esperado	NOM	esperado
,	VIRG	,
vejamos	V	ver
se	P	se
foi	V	ir
,	VIRG	,
se	P	se
é	V	ser
,	VIRG	,
se	P	se
não	ADV	não
é.	V	<unknown>
Vem	NOM	<unknown>
Rabi	NOM	rabi
Aroz	NOM	<unknown>
,	VIRG	,
e	CONJ	e
diz	V	dizer
:	SENT	:
AROZ	NOM	<unknown>
:	SENT	:
Leixai-me	V	<unknown>
passar	V	passar
.	SENT	.
</s>
<s>
Bem	ADV	bem
venhas	V	vir
,	VIRG	,
irmão	NOM	irmão
,	VIRG	,
pera	PRP	para
onde	PR	onde
vás	V	ir
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Ora	CONJ	ora
está	V	estar
quedo	ADJ	quedo
,	VIRG	,
e	CONJ	e
não	ADV	não
sejas	V	ser
grou	NOM	grou
,	VIRG	,
que	PR	que
voa	V	voar
pelo	PRP+DET	por
ar	NOM	ar
,	VIRG	,
e	CONJ	e
anda	V	andar
pelo	PRP+DET	por
chão	NOM	chão
.	SENT	.
</s>
<s>
Ora	CONJ	ora
atenta	V	atentar
nisto	PRP+P	em
.	SENT	.
</s>
<s>
Tu	P	tu
saberás	V	saber
que	CONJSUB	que
acerca	V	acercar
de	PRP	de
Cristo	NOM	Cristo
tens	V	ter
bem	ADV	bem
que	PR	que
ouvir	V	ouvir
,	VIRG	,
e	CONJ	e
nós	P	nós
que	PR	que
falar	V	falar
.	SENT	.
</s>
<s>
AROZ	NOM	<unknown>
:	SENT	:
Não	ADV	não
posso	V	poder
escutar	V	escutar
,	VIRG	,
que	PR	que
vou	V	ir
campear	V	campear
,	VIRG	,
e	CONJ	e
se	P	se
lhe	P	lhe
tardar	V	tardar
,	VIRG	,
bem	ADV	bem
sabes	V	saber
tu	P	tu
isto	P	isto
em	PRP	em
que	PR	que
pode	V	poder
parar	V	parar
;	SENT	;
porque	CONJ	porque
este	DET	este
bolsão	NOM	bolso
não	ADV	não
tem	V	ter
cerradouros	NOM	<unknown>
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Aperta-lhe	V+P	apertar
a	DET	a
boca	NOM	boca
,	VIRG	,
até	PRP	até
qu’	V	<unknown>
isso	P	isso
passe	V	passar
.	SENT	.
</s>
<s>
AROZ	NOM	<unknown>
:	SENT	:
Pois	CONJ	pois
em	PRP	em
que	PR	que
agora	ADV	agora
um	DET	um
rei	NOM	rei
me	P	me
falasse	V	falar
,	VIRG	,
eu	P	eu
lhe	P	lhe
diria	V	dizer
,	VIRG	,
-	QUOTE	-
Senhor	NOM	senhor
,	VIRG	,
vou-me	V+P	ir
a	DET	a
Mouros	NOM	mouro
:	SENT	:
ou	CONJ	ou
lhe	P	lhe
diria	V	dizer
:	SENT	:
-	QUOTE	-
vou	V	ir
despachar	V	despachar
~ua	V	<unknown>
mercadoria	NOM	mercadoria
,	VIRG	,
que	PR	que
está	V	estar
empachada	V	empachar
à	PRP+DET	a
porta	NOM	porta
redonda	ADJ	redondo
.	SENT	.
</s>
<s>
Desta	PRP+P	de
t’	V	<unknown>
abasta	V	abastar
e	CONJ	e
isto	P	isto
t’	V	<unknown>
abonda	V	abondar
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
Disso	PRP+P	de
te	P	te
fartes	V	fartar
de	PRP	de
noite	NOM	noite
e	CONJ	e
de	PRP	de
dia	NOM	dia
no	PRP+DET	em
tempo	NOM	tempo
da	PRP+DET	de
monda	V	mondar
.	SENT	.
</s>
<s>
LEVI	NOM	levi
:	SENT	:
Pois	CONJ	pois
vamos	V	ir
contigo	P	contigo
,	VIRG	,
iremos	V	ir
falando	V	falar
.	SENT	.
</s>
<s>
Fama	NOM	fama
é	V	ser
que	CONJSUB	que
Cristo	NOM	Cristo
,	VIRG	,
depois	ADV	depois
d’	NOM	<unknown>
enterrado	ADJ	enterrado
,	VIRG	,
da	PRP+DET	de
hopa	ADJ	<unknown>
neta	NOM	neto
é	V	ser
ressuscitado	ADJ	ressuscitado
.	SENT	.
</s>
<s>
Guai	V	<unknown>
dos	PRP+DET	de
tristes	NOM	triste
que	PR	que
estavam	V	estar
guardando	V	guardar
!	SENT	!
Uns	P	um
ficam	V	ficar
pelados	ADJ	pelado
,	VIRG	,
outros	ADJ	outro
sem	PRP	sem
dentes	NOM	dente
,	VIRG	,
e	CONJ	e
braços	NOM	braço
quebrados	ADJ	quebrado
,	VIRG	,
outros	ADJ	outro
sem	PRP	sem
unhas	NOM	unha
pera	PRP	para
fazer	V	fazer
prol	NOM	prol
;	SENT	;
e	CONJ	e
todos	P	todo
o	P	o
viram	V	ver
,	VIRG	,
fora	V	ir
do	PRP+DET	de
lançol	NOM	<unknown>
,	VIRG	,
sair	V	sair
do	PRP+DET	de
penedo	NOM	penedo
,	VIRG	,
todos	P	todo
acordados	V	acordar
,	VIRG	,
em	PRP	em
saindo	V	sair
o	DET	o
sol	NOM	sol
.	SENT	.
</s>
<s>
<320>
AROZ	NOM	<unknown>
:	SENT	:
Pois	CONJ	pois
eram	V	ser
quarenta	CARD	quarenta
com	PRP	com
armas	NOM	arma
armados	ADJ	armado
,	VIRG	,
não	ADV	não
no	PRP+DET	em
podiam	V	poder
prender	V	prender
oitra	V	<unknown>
vez	NOM	vez
?	SENT	?
SAMUEL	NOM	samuel
:	SENT	:
Que	PR	que
rezão	V	<unknown>
essa	DET	essa
de	PRP	de
siso	NOM	siso
de	PRP	de
pez	NOM	pez
!	SENT	!
AROZ	NOM	<unknown>
:	SENT	:
Pois	CONJ	pois
não	ADV	não
no	PRP+DET	em
prenderam	V	prender
,	VIRG	,
merecem	V	merecer
matados	V	matar
.	SENT	.
</s>
<s>
LEVI	NOM	levi
:	SENT	:
Quem	PR	quem
há-de	V	haver
prender	V	prender
àquele	PRP+P	a
que	PR	que
tem	V	ter
tão	ADV	tão
grande	ADJ	grande
poder	NOM	poder
?	SENT	?
Seu	ADJ	seu
corpo	NOM	corpo
açoitado	ADJ	açoitado
daquela	PRP+P	aquela
feição	NOM	feição
,	VIRG	,
e	CONJ	e
~ua	V	<unknown>
lançada	V	lançar
pelo	PRP+DET	por
coração	NOM	coração
!	SENT	!
AROZ	NOM	<unknown>
:	SENT	:
Sicais	NOM	<unknown>
não	ADV	não
foi	V	ir
morto	ADJ	morto
,	VIRG	,
e	CONJ	e
pode	V	poder
bem	ADV	bem
ser	V	ser
...	SENT	.
</s>
<s>..
LEVI	NOM	levi
:	SENT	:
Que	PR	que
negra	ADJ	negro
razão	NOM	razão
!	SENT	!
Se	P	se
fora	V	ir
doença	NOM	doença
que	PR	que
se	P	se
finara	V	finar
,	VIRG	,
e	CONJ	e
posto	V	pôr
na	PRP+DET	em
cova	NOM	cova
se	P	se
alçara	V	alçar
e	CONJ	e
vivera	V	viver
,	VIRG	,
puderas	V	poder
dizer	V	dizer
que	CONJSUB	que
esmorecera	V	esmorecer
e	CONJ	e
perdera	V	perder
os	DET	o
pulsos	NOM	pulso
,	VIRG	,
mas	CONJ	mas
alma	NOM	alma
ficara	V	ficar
.	SENT	.
</s>
<s>
Mas	CONJ	mas
bem	ADV	bem
vimos	V	ver
nós	P	nós
,	VIRG	,
e	CONJ	e
tu	P	tu
bem	ADV	bem
o	P	o
sabes	V	saber
,	VIRG	,
Dom	NOM	dom
Rabi	NOM	rabi
Aroz	NOM	<unknown>
,	VIRG	,
que	PR	que
só	ADV	só
dos	PRP+DET	de
açoites	NOM	açoite
,	VIRG	,
que	PR	que
mais	ADV	mais
não	ADV	não
vivera	V	viver
,	VIRG	,
e	CONJ	e
que	PR	que
o	P	o
soltaram	V	soltar
,	VIRG	,
daquilo	PRP+P	aquilo
morrera	V	morrer
;	SENT	;
e	CONJ	e
só	ADV	só
da	PRP+DET	de
coroa	NOM	coroa
,	VIRG	,
também	ADV	também
crede	V	crer
vós	P	vós
que	PR	que
não	ADV	não
guarecera	V	guarecer
.	SENT	.
</s>
<s>
Pois	CONJ	pois
só	ADV	só
de	PRP	de
levar	V	levar
a	DET	a
Cruz	NOM	cruz
tão	ADV	tão
pesada	V	pesar
pola	V	<unknown>
serra	NOM	serra
acima	ADV	acima
,	VIRG	,
homem	NOM	homem
tão	ADV	tão
delgado	ADJ	delgado
,	VIRG	,
disto	PRP+P	de
somente	ADV	somente
ficaria	V	ficar
matado	V	matar
;	SENT	;
que	PR	que
são	V	ser
já	ADV	já
três	CARD	três
mortes	NOM	morte
,	VIRG	,
cada	P	cada
~ua	V	<unknown>
apertada	ADJ	apertado
.	SENT	.
</s>
<s>
E	CONJ	e
verão	V	ver
os	DET	o
cegos	ADJ	cego
que	PR	que
só	ADV	só
do	PRP+DET	de
tormento	NOM	tormento
que	PR	que
levou	V	levar
dos	PRP+DET	de
pregos	NOM	prego
,	VIRG	,
fora	ADV	fora
matado	V	matar
um	DET	um
drago	V	dragar
feroz	ADJ	feroz
,	VIRG	,
quanto	ADV	quanto
mais	ADV	mais
a	P	a
lançada	V	lançar
.	SENT	.
</s>
<s>
Crê	V	crer
,	VIRG	,
Rabi	NOM	rabi
Aroz	NOM	<unknown>
,	VIRG	,
que	PR	que
fomos	V	ir
às	PRP+DET	a
lebres	NOM	lebre
,	VIRG	,
tomámos	V	tomar
morcegos	NOM	morcego
;	SENT	;
esta	P	esta
é	V	ser
a	DET	a
minha	ADJ	minha
voz	NOM	voz
.	SENT	.
</s>
<s>
SAMUEL	NOM	samuel
:	SENT	:
E	CONJ	e
a	DET	a
minha	ADJ	minha
também	ADV	também
,	VIRG	,
e	CONJ	e
acabo	V	acabar
de	PRP	de
crer	V	crer
que	CONJSUB	que
é	V	ser
este	P	este
o	DET	o
Mexias	NOM	<unknown>
nosso	ADJ	nosso
desejado	ADJ	desejado
,	VIRG	,
porque	CONJ	porque
Isaías	NOM	isaías
,	VIRG	,
profeta	NOM	profeta
amado	ADJ	amado
,	VIRG	,
falou	V	falar
deste	PRP+P	de
tudo	P	tudo
o	P	o
que	PR	que
havia	V	haver
de	PRP	de
ser	V	ser
;	SENT	;
<321>
e	CONJ	e
Ezequiel	NOM	Ezequiel
,	VIRG	,
Amos	NOM	amo
,	VIRG	,
Salomão	NOM	Salomão
,	VIRG	,
David	NOM	David
,	VIRG	,
Daniel	NOM	Daniel
,	VIRG	,
todos	P	todo
falaram	V	falar
no	PRP+DET	em
seu	ADJ	seu
ressurgir	V	ressurgir
.	SENT	.
</s>
<s>
Este	P	este
é	V	ser
o	DET	o
Mexias	NOM	<unknown>
,	VIRG	,
sem	PRP	sem
mais	ADV	mais
arguir	V	arguir
;	SENT	;
este	P	este
é	V	ser
o	DET	o
honrado	V	honrar
nosso	ADJ	nosso
Emanuel	NOM	Emanuel
;	SENT	;
o	DET	o
al	X	al
é	V	ser
mentir	V	mentir
.	SENT	.
</s>
<s>
AROZ	NOM	<unknown>
:	SENT	:
Meu	ADJ	meu
pai	NOM	pai
arrendou	V	arrendar
~uas	V	<unknown>
alcaçarias	V	<unknown>
junto	ADV	junto
do	PRP+DET	de
termo	NOM	termo
de	PRP	de
Vila	NOM	vila
Real	NOM	real
,	VIRG	,
com	PRP	com
tal	P	tal
condição	NOM	condição
,	VIRG	,
que	PR	que
durasse	V	durar
o	DET	o
foral	NOM	foral
atés	V	<unknown>
que	CONJSUB	que
viesse	V	vir
o	DET	o
nosso	ADJ	nosso
Mexias	NOM	<unknown>
.	SENT	.
</s>
<s>
Ora	CONJ	ora
m’	NOM	<unknown>
escutai	V	escutar
.	SENT	.
</s>
<s>
Juro	V	jurar
pola	V	<unknown>
alma	NOM	alma
que	PR	que
foi	V	ir
de	PRP	de
meu	ADJ	meu
pai	NOM	pai
,	VIRG	,
que	PR	que
está	V	estar
cousa	NOM	coisa
bem	ADV	bem
embaraçada	ADJ	embaraçado
.	SENT	.
</s>
<s>
Estai	V	estar
ambos	CARD	ambos
quedos	ADJ	quedo
,	VIRG	,
não	ADV	não
boquejeis	V	boquejar
nada	P	nada
,	VIRG	,
não	ADV	não
fale	V	falar
ninguém	P	ninguém
,	VIRG	,
vereis	V	ver
como	CONJ	como
vai	V	ir
esta	P	esta
emborilhada	V	<unknown>
.	SENT	.
</s>
<s>
Meu	ADJ	meu
pai	NOM	pai
era	V	ser
dono	NOM	dono
d’	NOM	<unknown>
uma	DET	uma
fdha	NOM	<unknown>
minha	ADJ	minha
,	VIRG	,
e	CONJ	e
minha	ADJ	minha
mãe	NOM	mãe
,	VIRG	,
filha	NOM	filho
de	PRP	de
meu	ADJ	meu
dono	NOM	dono
torto	ADJ	torto
,	VIRG	,
e	CONJ	e
um	DET	um
meu	ADJ	meu
irmao	NOM	<unknown>
,	VIRG	,
que	PR	que
morreu	V	morrer
no	PRP+DET	em
Porto	NOM	Porto
,	VIRG	,
era	V	ser
mesmo	ADJ	mesmo
tio	NOM	tio
dos	PRP+DET	de
filhos	NOM	filho
que	PR	que
eu	P	eu
tinha	V	ter
:	SENT	:
tudo	P	tudo
assi	NOM	<unknown>
vai	V	ir
.	SENT	.
</s>
<s>
E	CONJ	e
minha	ADJ	minha
mulher	NOM	mulher
,	VIRG	,
nora	NOM	nora
de	PRP	de
meu	ADJ	meu
pai	NOM	pai
;	SENT	;
e	CONJ	e
meu	ADJ	meu
pai	NOM	pai
,	VIRG	,
marido	NOM	marido
de	PRP	de
sua	ADJ	sua
mulher	NOM	mulher
;	SENT	;
e	CONJ	e
sua	ADJ	sua
mulher	NOM	mulher
era	V	ser
sogra	V	sograr
da	PRP+DET	de
minha	ADJ	minha
.	SENT	.
</s>
<s>
Assi	NOM	<unknown>
indo	V	ir
fomos	V	ir
,	VIRG	,
de	PRP	de
linha	NOM	linha
em	PRP	em
linha	NOM	linha
,	VIRG	,
até	PRP	até
que	PR	que
meu	ADJ	meu
pai	NOM	pai
veio	V	vir
a	PRP	a
morrer	V	morrer
.	SENT	.
</s>
<s>
Meu	ADJ	meu
pai	NOM	pai
falecido	ADJ	falecido
,	VIRG	,
vai	V	ir
minha	ADJ	minha
mãe	NOM	mãe
e	CONJ	e
perdeu	V	perder
o	DET	o
marido	NOM	marido
,	VIRG	,
e	CONJ	e
fez-se	V+P	fazer
viúva	NOM	viúvo
,	VIRG	,
e	CONJ	e
as	P	a
alcaçarias	V	<unknown>
foram	V	ir
do	PRP+DET	de
pai	NOM	pai
da	PRP+DET	de
mãe	NOM	mãe
de	PRP	de
Tobias	NOM	tobias
,	VIRG	,
filha	NOM	filho
de	PRP	de
Dom	V	<unknown>
Donegal	NOM	<unknown>
dolorido	ADJ	dolorido
,	VIRG	,
que	PR	que
morreu	V	morrer
nas	PRP+DET	em
Pias	NOM	pia
.	SENT	.
</s>
<s>
E	CONJ	e
quando	CONJ	quando
se	P	se
fez	V	fazer
a	DET	a
tomada	ADJ	tomado
d’	NOM	<unknown>
Arzila	NOM	<unknown>
,	VIRG	,
Dona	NOM	dono
Franca	NOM	franco
Pomba	NOM	pomba
casou	V	casar
em	PRP	em
Buarcos	NOM	<unknown>
com	PRP	com
Bento	NOM	Bento
Capaio	NOM	<unknown>
,	VIRG	,
capador	V	<unknown>
dos	PRP+DET	de
gatos	NOM	gato
,	VIRG	,
que	PR	que
furando	V	furar
alporcas	NOM	alporca
,	VIRG	,
morreu	V	morrer
em	PRP	em
Tavila	NOM	<unknown>
.	SENT	.
</s>
<s>
<322>
Em	PRP	em
aqueles	DET	aquele
dias	NOM	dia
se	P	se
fez	V	fazer
o	DET	o
contrato	NOM	contrato
das	PRP+DET	de
alcaçarias	V	<unknown>
,	VIRG	,
e	CONJ	e
David	NOM	David
Ladainhas	NOM	ladainha
,	VIRG	,
da	PRP+DET	de
manga	NOM	manga
cagada	V	cagar
leixou	V	leixar
assentado	ADJ	assentado
,	VIRG	,
que	PR	que
,	VIRG	,
vindo	V	vir
o	DET	o
Mexias	NOM	<unknown>
,	VIRG	,
que	PR	que
as	P	a
alcaçarias	V	<unknown>
,	VIRG	,
não	ADV	não
tendo	V	tender
elas	P	ela
nada	P	nada
,	VIRG	,
que	PR	que
fossem	V	ir
vazias	ADJ	vazio
.	SENT	.
</s>
<s>
Segue-se	V+P	seguir
logo	ADV	logo
,	VIRG	,
se	CONJ	se
Cristo	NOM	Cristo
é	V	ser
Mexias	NOM	<unknown>
,	VIRG	,
que	PR	que
é	V	ser
salvador	NOM	salvador
destas	PRP+P	de
alcaçarias	V	<unknown>
,	VIRG	,
e	CONJ	e
ficarão	V	ficar
livres	ADJ	livre
,	VIRG	,
e	CONJ	e
postas	V	pôr
em	PRP	em
cobro	NOM	cobro
;	SENT	;
porém	CONJ	porém
,	VIRG	,
eu	P	eu
creio	V	crer
que	CONJSUB	que
o	DET	o
que	PR	que
diz	V	dizer
meu	ADJ	meu
sogro	NOM	sogro
é	V	ser
tudo	P	tudo
vento	NOM	vento
,	VIRG	,
e	CONJ	e
são	V	ser
fantasias	NOM	fantasia
;	SENT	;
e	CONJ	e
pecais	V	pecar
em	PRP	em
dobro	NOM	dobro
.	SENT	.
</s>
<s>
Porque	CONJ	porque
,	VIRG	,
se	P	se
fora	V	ir
o	DET	o
que	PR	que
nós	P	nós
esperamos	V	esperar
,	VIRG	,
levará	V	levar
os	DET	o
Judeus	NOM	judeu
,	VIRG	,
povo	NOM	povo
de	PRP	de
Israel	NOM	Israel
,	VIRG	,
à	PRP+DET	a
terra	NOM	terra
que	PR	que
mana	V	manar
o	DET	o
leite	NOM	leite
e	CONJ	e
o	DET	o
mel	NOM	mel
,	VIRG	,
que	PR	que
é	V	ser
nossa	ADJ	nossa
herança	NOM	herança
,	VIRG	,
que	PR	que
de	PRP	de
Deus	NOM	deus
herdámos	V	herdar
.	SENT	.
</s>
<s>
LEVI	NOM	levi
:	SENT	:
Não	ADV	não
que	PR	que
ele	P	ele
dizia	V	dizer
que	CONJSUB	que
essa	DET	essa
herança	NOM	herança
que	PR	que
não	ADV	não
se	P	se
entendia	V	entender
senão	PRP	senão
que	PR	que
havemos	V	haver
de	PRP	de
ressuscitar	V	ressuscitar
,	VIRG	,
assi	NOM	<unknown>
como	CONJ	como
ele	P	ele
,	VIRG	,
pera	PRP	para
nos	P	nos
levar	V	levar
à	PRP+DET	a
mesma	ADJ	mesmo
herança	NOM	herança
que	PR	que
Deus	NOM	deus
prometia	V	prometer
,	VIRG	,
lhe	P	lhe
ouvi	V	ouvir
eu	P	eu
pregar	V	pregar
.	SENT	.
</s>
<s>
Porque	CONJ	porque
essas	DET	essa
farturas	NOM	fartura
que	PR	que
a	DET	a
