<text id="almeida1852">
<s>
MEMÓRIAS	NOM	memória
ao	PRP+DET	a
companheiro	NOM	companheiro
de	PRP	de
que	PR	que
o	DET	o
seu	ADJ	seu
plano	NOM	plano
tinha	V	ter
saído	V	sair
completamente	ADV	completamente
aos	PRP+DET	a
seus	ADJ	seu
desejos	NOM	desejo
,	VIRG	,
pois	CONJ	pois
o	DET	o
que	PR	que
ele	P	ele
queria	V	querer
era	V	ser
que	CONJSUB	que
o	DET	o
padre	NOM	padre
faltasse	V	faltar
ao	PRP+DET	a
sermão	NOM	sermão
,	VIRG	,
e	CONJ	e
por	PRP	por
isso	P	isso
,	VIRG	,
encarregado	ADJ	encarregado
de	PRP	de
lhe	P	lhe
indicar	V	indicar
a	DET	a
hora	NOM	hora
,	VIRG	,
a	PRP	a
trocara	V	trocar
,	VIRG	,
e	CONJ	e
em	PRP	em
vez	NOM	vez
de	PRP	de
nove	CARD	nove
dissera	V	dizer
dez	CARD	dez
.	SENT	.
</s>
<s>
Dispuseram-se	V+P	dispor
as	DET	a
coisas	NOM	coisa
;	SENT	;
postou-se	V+P	postar
a	DET	a
música	NOM	música
de	PRP	de
barbeiros	NOM	barbeiro
na	PRP+DET	em
porta	NOM	porta
da	PRP+DET	de
igreja	NOM	igreja
;	SENT	;
andou	V	andar
tudo	P	tudo
em	PRP	em
rebuliço	NOM	rebuliço
:	SENT	:
às	PRP+DET	a
nove	CARD	nove
horas	NOM	hora
começou	V	começar
a	DET	a
festa	NOM	festa
.	SENT	.
</s>
<s>
As	DET	a
festas	NOM	festa
daquele	PRP+P	aquele
tempo	NOM	tempo
eram	V	ser
feitas	V	fazer
com	PRP	com
tanta	DET	tanto
riqueza	NOM	riqueza
e	CONJ	e
com	PRP	com
muito	ADV	muito
mais	ADV	mais
propriedade	NOM	propriedade
,	VIRG	,
a	DET	a
certos	ADJ	certo
respeitos	NOM	respeito
,	VIRG	,
do	PRP+DET	de
que	PR	que
as	DET	a
de	PRP	de
hoje	ADV	hoje
:	SENT	:
tinham	V	ter
entretanto	CONJ	entretanto
alguns	ADJ	algum
lados	NOM	lado
cômicos	ADJ	cômico
;	SENT	;
um	DET	um
deles	PRP+P	de
era	V	ser
a	DET	a
música	NOM	música
de	PRP	de
barbeiros	NOM	barbeiro
à	PRP+DET	a
porta	NOM	porta
.	SENT	.
</s>
<s>
Não	ADV	não
havia	V	haver
festa	NOM	festa
em	PRP	em
que	PR	que
se	P	se
passasse	V	passar
sem	PRP	sem
isso	P	isso
;	SENT	;
era	V	ser
coisa	NOM	coisa
reputada	V	reputar
quase	ADV	quase
tão	ADV	tão
essencial	ADJ	essencial
como	CONJ	como
o	DET	o
sermão	NOM	sermão
;	SENT	;
o	DET	o
que	PR	que
valia	V	valer
porém	CONJ	porém
é	V	ser
que	CONJSUB	que
nada	P	nada
havia	V	haver
mais	ADV	mais
fácil	ADJ	fácil
de	PRP	de
arranjar-se	V+P	arranjar
;	SENT	;
meia	CARD	meio
dúzia	NOM	dúzia
de	PRP	de
aprendizes	NOM	aprendiz
ou	CONJ	ou
oficiais	ADJ	oficial
de	PRP	de
barbeiro	NOM	barbeiro
,	VIRG	,
ordinariamente	ADV	ordinariamente
negros	ADJ	negro
,	VIRG	,
armados	ADJ	armado
,	VIRG	,
este	P	este
com	PRP	com
um	DET	um
pistão	NOM	pistão
desafinado	ADJ	desafinado
,	VIRG	,
aquele	P	aquele
com	PRP	com
uma	DET	uma
trompa	NOM	trompa
diabolicamente	ADV	diabolicamente
rouca	ADJ	rouco
,	VIRG	,
formavam	V	formar
uma	DET	uma
orquestra	NOM	orquestra
desconcertada	ADJ	desconcertado
,	VIRG	,
porém	CONJ	porém
estrondosa	ADJ	estrondoso
,	VIRG	,
que	PR	que
fazia	V	fazer
as	DET	a
delícias	NOM	delícia
dos	PRP+DET	de
que	PR	que
não	ADV	não
cabiam	V	caber
ou	CONJ	ou
não	ADV	não
queriam	V	querer
estar	V	estar
dentro	ADV	dentro
da	PRP+DET	de
igreja	NOM	igreja
.	SENT	.
</s>
<s>
A	DET	a
festa	NOM	festa
seguiu	V	seguir
os	DET	o
seus	ADJ	seu
trâmites	NOM	trâmite
regulares	ADJ	regular
;	SENT	;
porém	CONJ	porém
apenas	ADV	apenas
se	P	se
foi	V	ir
aproximando	V	aproximar
a	DET	a
hora	NOM	hora
,	VIRG	,
começou	V	começar
a	PRP	a
dar	V	dar
cuidados	V	cuidar
a	DET	a
tardança	NOM	tardança
do	PRP+DET	de
pregador	NOM	pregador
.	SENT	.
</s>
<s>
Fez-se	V+P	fazer
mais	ADV	mais
esta	DET	esta
cerimônia	NOM	cerimônia
,	VIRG	,
mais	ADV	mais
aquela	P	aquela
,	VIRG	,
e	CONJ	e
nada	P	nada
de	PRP	de
aparecer	V	aparecer
o	DET	o
homem	NOM	homem
.	SENT	.
</s>
<s>
Despachou-se	V+P	despachar
a	DET	a
toda	ADJ	todo
pressa	NOM	pressa
um	DET	um
dos	PRP+DET	de
meninos	NOM	menino
que	PR	que
não	ADV	não
entrara	V	entrar
na	PRP+DET	em
festa	NOM	festa
para	PRP	para
ir	V	ir
procurar	V	procurar
o	DET	o
padre	NOM	padre
;	SENT	;
ele	P	ele
deu	V	dar
duas	CARD	dois
voltas	NOM	volta
pela	PRP+DET	por
vizinhança	NOM	vizinhança
,	VIRG	,
e	CONJ	e
veio	V	vir
dizendo	V	dizer
que	CONJSUB	que
o	DET	o
não	ADV	não
tinha	V	ter
encontrado	V	encontrar
.	SENT	.
</s>
<s>
Subiram	V	subir
os	DET	o
apuros	NOM	apuro
;	SENT	;
não	ADV	não
havia	V	haver
remédio	NOM	remédio
;	SENT	;
era	V	ser
preciso	V	precisar
um	DET	um
sermão	NOM	sermão
,	VIRG	,
fosse	V	fossar
como	CONJ	como
fosse	V	fossar
.	SENT	.
</s>
<s>
Estava	V	estar
assistindo	V	assistir
à	PRP+DET	a
festa	NOM	festa
um	DET	um
capuchinho	NOM	capucho
italiano	ADJ	italiano
,	VIRG	,
que	PR	que
,	VIRG	,
por	PRP	por
bondade	NOM	bondade
,	VIRG	,
vendo	V	vender
o	DET	o
aperto	NOM	aperto
geral	ADJ	geral
,	VIRG	,
ofereceu-se	V+P	oferecer
para	PRP	para
improvisar	V	improvisar
o	DET	o
sermão	NOM	sermão
.	SENT	.
</s>
<s>
-	QUOTE	-
Mas	CONJ	mas
V.	NOM	<unknown>
Rev.ma	NOM	<unknown>
não	ADV	não
fala	V	falar
a	DET	a
língua	NOM	língua
da	PRP+DET	de
gente	NOM	gente
,	VIRG	,
objetaram-lhe	V	<unknown>
.	SENT	.
</s>
<s>
-	QUOTE	-
Capisco	V	capiscar
!	SENT	!
respondeu	V	responder
este	P	este
,	VIRG	,
ed	X	ed
la	P	a
necessitá	V	<unknown>
!	SENT	!
..	V	<unknown>
.	SENT	.
</s>
<s>
Depois	ADV	depois
de	PRP	de
alguma	ADJ	alguma
perplexidade	NOM	perplexidade
aceitaram-se	V+P	aceitar
finalmente	ADV	finalmente
os	DET	o
bons	ADJ	bom
ofícios	NOM	ofício
do	PRP+DET	de
capuchinho	NOM	capucho
,	VIRG	,
e	CONJ	e
foi	V	ir
ele	P	ele
levado	V	levar
ao	PRP+DET	a
púlpito	NOM	púlpito
.	SENT	.
</s>
<s>
Os	DET	o
meninos	NOM	menino
triunfantes	ADJ	triunfante
sorriam-se	V	<unknown>
um	DET	um
para	PRP	para
o	DET	o
outro	ADJ	outro
.	SENT	.
</s>
<s>
Apenas	ADV	apenas
apareceu	V	aparecer
o	DET	o
pregador	NOM	pregador
ao	PRP+DET	a
povo	NOM	povo
houve	V	haver
um	DET	um
murmúrio	NOM	murmúrio
geral	ADJ	geral
;	SENT	;
os	DET	o
gaiatos	NOM	gaiato
sorriam-se	V	<unknown>
contando	V	contar
já	ADV	já
com	PRP	com
o	DET	o
partido	NOM	partido
que	PR	que
dali	PRP+ADV	ali
tirariam	V	tirar
para	PRP	para
um	DET	um
bom	ADJ	bom
par	NOM	par
de	PRP	de
risadas	NOM	risada
;	SENT	;
algumas	P	alguma
velhas	ADJ	velho
prepararam-se	V+P	preparar
para	PRP	para
uma	DET	uma
grande	ADJ	grande
compunção	NOM	compunção
ao	PRP+DET	a
aspecto	NOM	aspecto
das	PRP+DET	de
imensas	ADJ	imenso
barbas	NOM	barba
do	PRP+DET	de
pregador	NOM	pregador
;	SENT	;
outras	P	outra
menos	ADV	menos
crentes	ADJ	crente
,	VIRG	,
vendo	V	vender
que	CONJSUB	que
não	ADV	não
era	V	ser
o	DET	o
orador	NOM	orador
costumado	ADJ	costumado
,	VIRG	,
exclamaram	V	exclamar
despeitadas	ADJ	despeitado
:	SENT	:
-	QUOTE	-
Arrenego	V	arrenegar
!	SENT	!
-	QUOTE	-
Deus	NOM	deus
me	P	me
perdoe	V	perdoar
.	SENT	.
</s>
<s>
-	QUOTE	-
Pois	CONJ	pois
aquilo	P	aquilo
é	V	ser
que	CONJSUB	que
prega	V	pregar
hoje	ADV	hoje
?	SENT	?
..	V	<unknown>
.	SENT	.
</s>
<s>
Apesar	L	apesar
porém	CONJ	porém
de	PRP	de
tudo	P	tudo
isto	P	isto
,	VIRG	,
a	DET	a
atenção	NOM	atenção
foi	V	ir
profunda	ADJ	profundo
e	CONJ	e
geral	ADJ	geral
,	VIRG	,
animando	V	animar
a	PRP	a
todos	ADJ	todo
uma	DET	uma
grande	ADJ	grande
curiosidade	NOM	curiosidade
.	SENT	.
</s>
<s>
O	DET	o
orador	NOM	orador
começou	V	começar
:	SENT	:
falava	V	falar
já	ADV	já
há	V	haver
um	DET	um
quarto	NOM	quarto
de	PRP	de
hora	NOM	hora
sem	PRP	sem
que	PR	que
ninguém	P	ninguém
ainda	ADV	ainda
o	P	o
tivesse	V	ter
entendido	ADJ	entendido
:	SENT	:
começavam	V	começar
já	ADV	já
algumas	ADJ	alguma
velhas	ADJ	velho
a	PRP	a
protestar	V	protestar
que	CONJSUB	que
o	DET	o
sermão	NOM	sermão
todo	ADJ	todo
em	PRP	em
latim	NOM	latim
não	ADV	não
tinha	V	ter
graça	NOM	graça
,	VIRG	,
quando	CONJ	quando
de	PRP	de
repente	NOM	repente
viu-se	V+P	ver
abrir	V	abrir
a	DET	a
porta	NOM	porta
do	PRP+DET	de
púlpito	NOM	púlpito
e	CONJ	e
aparecer	V	aparecer
a	DET	a
figura	NOM	figura
do	PRP+DET	de
mestre-de-cerimônias	NOM	<unknown>
,	VIRG	,
lavado	V	lavar
em	PRP	em
suor	NOM	suor
e	CONJ	e
vermelho	NOM	vermelho
de	PRP	de
cólera	NOM	cólera
;	SENT	;
foi	V	ir
um	DET	um
sussurro	NOM	sussurro
geral	ADJ	geral
.	SENT	.
</s>
<s>
Ele	P	ele
adiantou-se	V+P	adiantar
,	VIRG	,
afastou	V	afastar
com	PRP	com
a	DET	a
mão	NOM	mão
o	DET	o
pregador	NOM	pregador
italiano	ADJ	italiano
,	VIRG	,
que	PR	que
surpreendido	V	surpreender
parou	V	parar
um	DET	um
instante	NOM	instante
,	VIRG	,
e	CONJ	e
entoou	V	entoar
com	PRP	com
voz	NOM	voz
rouca	ADJ	rouco
e	CONJ	e
estrondosa	ADJ	estrondoso
o	DET	o
seu	ADJ	seu
per	PRP	per
signum	V	<unknown>
crucis	V	<unknown>
.	SENT	.
</s>
<s>
Àquela	PRP+P	a
voz	NOM	voz
conhecida	V	conhecer
o	DET	o
povo	NOM	povo
despertou	V	despertar
do	PRP+DET	de
aborrecimento	NOM	aborrecimento
,	VIRG	,
benzeu-se	V+P	benzer
,	VIRG	,
e	CONJ	e
se	P	se
dispôs	V	dispor
a	PRP	a
escutá-la	V+P	escutar
.	SENT	.
</s>
<s>
Nem	CONJ	nem
todos	P	todo
porém	CONJ	porém
foram	V	ir
desta	PRP+P	de
opinião	NOM	opinião
;	SENT	;
entenderam	V	entender
que	CONJSUB	que
se	P	se
devia	V	dever
deixar	V	deixar
acabar	V	acabar
o	DET	o
capuchinho	NOM	capucho
,	VIRG	,
e	CONJ	e
começaram	V	começar
a	PRP	a
murmurar	V	murmurar
.	SENT	.
</s>
<s>
O	DET	o
capuchinho	NOM	capucho
não	ADV	não
quis	V	querer
ceder	V	ceder
de	PRP	de
seu	ADJ	seu
direito	NOM	direito
,	VIRG	,
e	CONJ	e
prosseguiu	V	prosseguir
na	PRP+DET	em
sua	ADJ	sua
arenga	NOM	arenga
.	SENT	.
</s>
<s>
Foi	V	ir
uma	DET	uma
verdadeira	ADJ	verdadeiro
cena	NOM	cena
de	PRP	de
comédia	NOM	comédia
,	VIRG	,
de	PRP	de
que	PR	que
a	DET	a
maioria	NOM	maioria
dos	PRP+DET	de
circunstantes	NOM	circunstante
ria-se	V+P	rir
a	PRP	a
não	ADV	não
poder	V	poder
mais	ADV	mais
;	SENT	;
os	DET	o
dois	CARD	dois
meninos	NOM	menino
,	VIRG	,
autores	NOM	autor
principais	ADJ	principal
da	PRP+DET	de
obra	NOM	obra
,	VIRG	,
nadavam	V	nadar
em	PRP	em
um	DET	um
mar	NOM	mar
de	PRP	de
rosas	NOM	rosa
.	SENT	.
</s>
<s>
-	QUOTE	-
Ó	I	ó
mei	V	<unknown>
cari	V	<unknown>
fratelli	NOM	fratelli
!	SENT	!
exclamava	V	exclamar
por	PRP	por
um	DET	um
lado	NOM	lado
o	DET	o
capuchinho	NOM	capucho
com	PRP	com
voz	NOM	voz
aflautada	V	aflautar
e	CONJ	e
meiga	ADJ	meigo
,	VIRG	,
la	P	a
voce	V	<unknown>
del	NOM	del
la	DET	ele
Providenza	NOM	<unknown>
...	SENT	.
</s>
<s>..
-	QUOTE	-
Semelhante	NOM	semelhante
às	PRP+DET	a
trombetas	NOM	trombeta
de	PRP	de
Jericó	NOM	jericó
,	VIRG	,
rouquejava	V	rouquejar
por	PRP	por
outro	ADJ	outro
lado	NOM	lado
o	P	o
mestre-de-cerimônias	V	<unknown>
...	SENT	.
</s>
<s>..
-	QUOTE	-
Piage	NOM	<unknown>
al	X	al
cor...	V	<unknown>
acrescentava	V	acrescentar
o	DET	o
capuchinho	NOM	capucho
.	SENT	.
</s>
<s>
-	QUOTE	-
Anunciando	V	anunciar
a	DET	a
queda	NOM	queda
de	PRP	de
Satanás	NOM	Satanás
,	VIRG	,
prosseguia	V	prosseguir
o	DET	o
mestre-de-cerimônias	NOM	<unknown>
.	SENT	.
</s>
<s>
E	CONJ	e
assim	ADV	assim
levaram	V	levar
por	PRP	por
algum	ADJ	algum
tempo	NOM	tempo
os	DET	o
dois	CARD	dois
,	VIRG	,
acompanhados	ADJ	acompanhado
por	PRP	por
um	DET	um
coro	NOM	coro
de	PRP	de
risadas	NOM	risada
e	CONJ	e
confusão	NOM	confusão
,	VIRG	,
até	PRP	até
que	PR	que
o	DET	o
capuchinho	NOM	capucho
se	P	se
resolveu	V	resolver
a	PRP	a
abandonar	V	abandonar
o	DET	o
posto	NOM	posto
,	VIRG	,
murmurando	V	murmurar
despeitado	ADJ	despeitado
:	SENT	:
-	QUOTE	-
Che	P	che
bestia	V	<unknown>
,	VIRG	,
per	PRP	per
Dio	NOM	<unknown>
!	SENT	!
Acabado	V	acabar
o	DET	o
sermão	NOM	sermão
,	VIRG	,
desceu	V	descer
do	PRP+DET	de
púlpito	NOM	púlpito
o	P	o
mestre-de-cerimônias	V	<unknown>
já	ADV	já
um	DET	um
pouco	ADV	pouco
aplacado	V	aplacar
por	PRP	por
ter	V	ter
conseguido	V	conseguir
fazer-se	V+P	fazer
ouvir	V	ouvir
,	VIRG	,
porém	CONJ	porém
ainda	ADV	ainda
bastante	ADV	bastante
furioso	ADJ	furioso
para	PRP	para
vir	V	ver
protestando	V	protestar
arrancar	V	arrancar
uma	DET	uma
por	PRP	por
uma	DET	uma
as	DET	a
quatro	CARD	quatro
orelhas	NOM	orelha
dos	PRP+DET	de
dois	NOM	dois
pequenos	ADJ	pequeno
,	VIRG	,
de	PRP	de
quem	PR	quem
desconfiava	V	desconfiar
que	CONJSUB	que
partira	V	partir
o	DET	o
que	PR	que
acabava	V	acabar
de	PRP	de
sofrer	V	sofrer
.	SENT	.
</s>
<s>
Chegou	V	chegar
à	PRP+DET	a
sacristia	NOM	sacristia
,	VIRG	,
que	PR	que
estava	V	estar
cheia	ADJ	cheio
de	PRP	de
gente	NOM	gente
;	SENT	;
vendo	V	vender
os	DET	o
dois	CARD	dois
meninos	NOM	menino
investiu	V	investir
para	PRP	para
eles	P	ele
,	VIRG	,
e	CONJ	e
prendendo	V	prender
a	PRP	a
cada	ADJ	cada
um	DET	um
com	PRP	com
uma	DET	uma
mão	NOM	mão
pela	PRP+DET	por
gola	NOM	gola
da	PRP+DET	de
sobrepeliz	NOM	sobrepeliz
...	SENT	.
</s>
<s>..
-	QUOTE	-
Então...	NOM	<unknown>
então...	V	<unknown>
dizia	V	dizer
com	PRP	com
os	DET	o
dentes	NOM	dente
cerrados...	V	<unknown>
a	DET	a
que	PR	que
horas	NOM	hora
é	V	ser
o	DET	o
sermão	NOM	sermão
?	SENT	?
-	QUOTE	-
Eu	P	eu
disse	V	dizer
às	PRP+DET	a
nove	NOM	nove
,	VIRG	,
sim	ADV	sim
,	VIRG	,
senhor	NOM	senhor
;	SENT	;
pode	V	poder
perguntar	V	perguntar
à	PRP+DET	a
moça	NOM	moço
,	VIRG	,
que	PR	que
ela	P	ela
bem	ADV	bem
ouviu	V	ouvir
...	SENT	.
</s>
<s>..
-	QUOTE	-
Que	NOM	<unknown>
moça	NOM	moço
,	VIRG	,
menino	NOM	menino
,	VIRG	,
que	PR	que
moça	NOM	moço
?	SENT	?
disse	V	dizer
o	DET	o
padre	NOM	padre
exasperado	ADJ	exasperado
por	PRP	por
estar	V	estar
tanta	DET	tanto
gente	NOM	gente
e	CONJ	e
ouvir	V	ouvir
aquilo	P	aquilo
.	SENT	.
</s>
<s>
-	QUOTE	-
Aquela	DET	aquela
moça	NOM	moço
cigana	ADJ	cigano
,	VIRG	,
lá	ADV	lá
onde	PR	onde
V.	NOM	<unknown>
Rev.	NOM	<unknown>
ma	P	eu
estava	V	estar
;	SENT	;
ela	P	ela
ouviu	V	ouvir
,	VIRG	,
eu	P	eu
disse	V	dizer
às	PRP+DET	a
nove	NOM	nove
.	SENT	.
</s>
<s>
-	QUOTE	-
Oh	I	oh
!	SENT	!
disseram	V	dizer
os	DET	o
circunstantes	NOM	circunstante
.	SENT	.
</s>
<s>
-	QUOTE	-
É	V	ser
falso	ADJ	falso
,	VIRG	,
respondeu	V	responder
com	PRP	com
força	NOM	força
o	P	o
mestre-de-cerimônias	V	<unknown>
largando	V	largar
os	DET	o
meninos	NOM	menino
para	PRP	para
evitar	V	evitar
novas	ADJ	novo
explicações	NOM	explicação
,	VIRG	,
e	CONJ	e
dando	V	dar
satisfação	NOM	satisfação
aos	PRP+DET	a
circunstantes	NOM	circunstante
com	PRP	com
protestos	NOM	protesto
de	PRP	de
ser	V	ser
falso	ADJ	falso
o	DET	o
que	PR	que
os	DET	o
meninos	NOM	menino
acabavam	V	acabar
de	PRP	de
dizer	V	dizer
.	SENT	.
</s>
<s>
Entretanto	CONJ	entretanto
serenou	V	serenar
o	DET	o
alvoroço	NOM	alvoroço
,	VIRG	,
acabou-se	V+P	acabar
a	DET	a
festa	NOM	festa
,	VIRG	,
o	DET	o
povo	NOM	povo
retirou-se	V+P	retirar
.	SENT	.
</s>
<s>
O	DET	o
mestre-de-cerimônias	NOM	<unknown>
sentado	ADJ	sentado
a	PRP	a
um	DET	um
canto	NOM	canto
pensava	V	pensar
consigo	P	consigo
:	SENT	:
-	QUOTE	-
E	CONJ	e
que	PR	que
tal	P	tal
?	SENT	?
não	ADV	não
ia	V	ir
perdendo	V	perder
o	DET	o
meu	ADJ	meu
sermão	NOM	sermão
deste	PRP+P	de
ano	NOM	ano
por	PRP	por
causa	NOM	causa
daquele	PRP+P	aquele
endiabrado	ADJ	endiabrado
?	SENT	?
!	SENT	!
Depois	ADV	depois
que	CONJSUB	que
o	DET	o
maldito	ADJ	maldito
menino	NOM	menino
entrou	V	entrar
para	PRP	para
esta	DET	esta
igreja	NOM	igreja
anda	V	andar
tudo	P	tudo
aqui	ADV	aqui
em	PRP	em
uma	DET	uma
poeira	NOM	poeira
!	SENT	!
Ainda	ADV	ainda
em	PRP	em
cima	NOM	cima
dizer	V	dizer
à	PRP+DET	a
vista	NOM	vista
de	PRP	de
tanta	DET	tanto
gente	NOM	gente
que	PR	que
eu	P	eu
estava	V	estar
em	PRP	em
casa	NOM	casa
da	PRP+DET	de
cigana	NOM	cigano
!	SENT	!
Nada...	V	<unknown>
vou	V	ir
dar	V	dar
com	PRP	com
ele	P	ele
daqui	PRP+ADV	aqui
para	PRP	para
fora	NOM	fora
...	SENT	.
</s>
<s>..
E	NOM	e
com	PRP	com
efeito	NOM	efeito
tratou	V	tratar
de	PRP	de
fazer	V	fazer
com	PRP	com
que	PR	que
os	DET	o
dois	CARD	dois
meninos	NOM	menino
,	VIRG	,
ou	CONJ	ou
pelo	PRP+DET	por
menos	ADV	menos
o	P	o
mais	ADV	mais
novo	ADJ	novo
,	VIRG	,
fosse	V	fossar
despedido	ADJ	despedido
.	SENT	.
</s>
<s>
Sem	PRP	sem
muito	ADJ	muito
custo	NOM	custo
o	P	o
conseguiu	V	conseguir
,	VIRG	,
porque	CONJ	porque
por	PRP	por
certo	ADV	certo
não	ADV	não
gozava	V	gozar
ele	P	ele
de	PRP	de
grandes	ADJ	grande
simpatias	NOM	simpatia
.	SENT	.
</s>
<s>
Foi	V	ir
esta	P	esta
a	DET	a
pior	ADJ	pior
peça	NOM	peça
que	PR	que
se	P	se
lhe	P	lhe
podia	V	poder
pregar	V	pregar
:	SENT	:
ele	P	ele
estava	V	estar
como	CONJ	como
em	PRP	em
um	DET	um
paraíso	NOM	paraíso
,	VIRG	,
e	CONJ	e
expeliam-no	V+P	expelir
dele	PRP+P	de
;	SENT	;
e	CONJ	e
depois	ADV	depois
a	DET	a
maldita	ADJ	maldito
vizinha	NOM	vizinho
como	CONJ	como
não	ADV	não
havia	V	haver
ficar	V	ficar
satisfeita	ADJ	satisfeito
vendo-o	V+P	vender
despedido	ADJ	despedido
,	VIRG	,
e	CONJ	e
a	DET	a
madrinha	NOM	madrinha
que	PR	que
se	P	se
opusera	V	opor
formalmente	ADV	formalmente
à	PRP+DET	a
sua	ADJ	sua
entrada	NOM	entrada
para	PRP	para
a	DET	a
Sé...	NOM	<unknown>
tudo	P	tudo
isto	P	isto
fazia-o	V+P	fazer
desesperar	V	desesperar
...	SENT	.
</s>
<s>..
Não	NOM	não
se	P	se
tinha	V	ter
ele	P	ele
enganado	V	enganar
em	PRP	em
suas	ADJ	sua
previsões	NOM	previsão
;	SENT	;
apenas	ADV	apenas
chegou	V	chegar
em	PRP	em
casa	NOM	casa
,	VIRG	,
e	CONJ	e
que	PR	que
se	P	se
soube	V	saber
pela	PRP+DET	por
vizinhança	NOM	vizinhança
do	PRP+DET	de
que	PR	que
se	P	se
tinha	V	ter
passado	ADJ	passado
,	VIRG	,
a	DET	a
vizinha	NOM	vizinho
,	VIRG	,
pilhando	V	pilhar
de	PRP	de
jeito	NOM	jeito
o	DET	o
compadre	NOM	compadre
:	SENT	:
-	QUOTE	-
Então	ADV	então
,	VIRG	,
disse-lhe	V+P	dizer
,	VIRG	,
eu	P	eu
não	ADV	não
lhe	P	lhe
tenho	V	ter
dito	V	dizer
que	CONJSUB	que
aquilo	P	aquilo
tem	V	ter
maus	ADJ	mau
bofes	NOM	bofes
?	SENT	?
..	V	<unknown>
.	SENT	.
</s>
<s>
-	QUOTE	-
Senhora	NOM	senhor
,	VIRG	,
pelo	PRP+DET	por
amor	NOM	amor
de	PRP	de
Deus	NOM	deus
,	VIRG	,
meta-se	V+P	meter
com	PRP	com
a	DET	a
sua	ADJ	sua
vida	NOM	vida
...	SENT	.
</s>
<s>..
-	QUOTE	-
Estou	V	estar
vingada...	V	<unknown>
pensava	V	pensar
que	CONJSUB	que
a	DET	a
minha	ADJ	minha
mantilha	NOM	mantilha
nova	ADJ	novo
havia	V	haver
de	PRP	de
ficar	V	ficar
assim	ADV	assim
...	SENT	.
</s>
<s>..
O	V	<unknown>
compadre	NOM	compadre
retirou-se	V+P	retirar
para	PRP	para
evitar	V	evitar
nova	ADJ	novo
desordem	NOM	desordem
.	SENT	.
</s>
<s>
A	DET	a
comadre	NOM	comadre
,	VIRG	,
apenas	ADV	apenas
soube	V	saber
também	ADV	também
do	PRP+DET	de
sucesso	NOM	sucesso
,	VIRG	,
veio	V	vir
ter	V	ter
com	PRP	com
o	DET	o
compadre	NOM	compadre
para	PRP	para
dizer-lhe	V+P	dizer
:	SENT	:
-	QUOTE	-
Eu	P	eu
bem	ADV	bem
lhe	P	lhe
digo	V	dizer
;	SENT	;
ele	P	ele
não	ADV	não
serve	V	servir
para	PRP	para
aquilo	P	aquilo
;	SENT	;
é	V	ser
melhor	ADV	melhor
pô-lo	V+P	pôr
na	PRP+DET	em
Conceição	NOM	conceição
;	SENT	;
lá	ADV	lá
há	V	haver
mais	ADV	mais
sujeição	NOM	sujeição
;	SENT	;
olhe	V	olhar
,	VIRG	,
eu	P	eu
podia	V	poder
arranjar	V	arranjar
isso	P	isso
com	PRP	com
o	DET	o
tenente-coronel	NOM	tenente-coronel
...	SENT	.
</s>
<s>..
O	V	<unknown>
compadre	NOM	compadre
porém	CONJ	porém
não	ADV	não
pareceu	V	parecer
resolvido	V	resolver
a	PRP	a
aceitar	V	aceitar
o	DET	o
conselho	NOM	conselho
.	SENT	.
</s>
<s>
\num	V	<unknown>
tomo_1_capítulo_15	V	<unknown>
\txt	NOM	<unknown>
ESTRALADA	NOM	<unknown>
Apesar	V	<unknown>
de	PRP	de
tudo	P	tudo
quanto	ADV	quanto
havia	V	haver
já	ADV	já
sofrido	V	sofrer
por	PRP	por
amores	NOM	amor
,	VIRG	,
o	DET	o
Leonardo	NOM	leonardo
de	PRP	de
modo	NOM	modo
algum	ADJ	algum
queria	V	querer
emendar-se	V+P	emendar
;	SENT	;
enquanto	CONJ	enquanto
se	P	se
lembrou	V	lembrar
da	PRP+DET	de
cadeia	NOM	cadeia
,	VIRG	,
dos	PRP+DET	de
granadeiros	NOM	granadeiro
e	CONJ	e
do	PRP+DET	de
Vidigal	NOM	vidigal
esqueceu-se	V+P	esquecer
da	PRP+DET	de
cigana	NOM	cigano
,	VIRG	,
ou	CONJ	ou
antes	ADV	antes
só	ADV	só
pensava	V	pensar
nela	PRP+P	ela
para	PRP	para
jurar	V	jurar
esquecê-la	V+P	esquecer
;	SENT	;
quando	CONJ	quando
porém	CONJ	porém
as	P	a
caçoadas	V	caçoar
dos	PRP+DET	de
companheiros	NOM	companheiro
foram	V	ir
cessando	V	cessar
,	VIRG	,
começou	V	começar
a	PRP	a
renovar-se	V+P	renovar
a	DET	a
paixão	NOM	paixão
,	VIRG	,
e	CONJ	e
teve	V	ter
lugar	NOM	lugar
uma	DET	uma
grande	ADJ	grande
luta	NOM	luta
entre	PRP	entre
a	DET	a
sua	ADJ	sua
ternura	NOM	ternura
e	CONJ	e
a	DET	a
sua	ADJ	sua
dignidade	NOM	dignidade
,	VIRG	,
em	PRP	em
que	PR	que
esta	DET	esta
última	ADJ	último
quase	ADV	quase
triunfava	V	triunfar
,	VIRG	,
quando	CONJ	quando
uma	DET	uma
descoberta	NOM	descoberta
maldita	ADJ	maldito
veio	V	vir
transtornar	V	transtornar
tudo	P	tudo
.	SENT	.
</s>
<s>
Não	ADV	não
sabemos	V	saber
por	PRP	por
que	PR	que
meio	ADV	meio
o	DET	o
Leonardo	NOM	leonardo
descobriu	V	descobrir
um	DET	um
dia	NOM	dia
que	PR	que
