<text id="azevedo1895">
<s>
LIVRO	NOM	livro
,	VIRG	,
para	PRP	para
satisfação	NOM	satisfação
das	PRP+DET	de
minhas	ADJ	minha
necessidades	NOM	necessidade
fisiológicas	ADJ	fisiológico
,	VIRG	,
a	PRP	a
essas	DET	essa
pobres	ADJ	pobre
máquinas	NOM	máquina
vaginais	ADJ	vaginal
que	PR	que
se	P	se
alugam	V	alugar
por	PRP	por
instantes	NOM	instante
,	VIRG	,
quanto	ADV	quanto
não	ADV	não
daria	V	dar
em	PRP	em
tais	P	tal
momentos	NOM	momento
para	PRP	para
poder	NOM	poder
tê-la	V+P	ter
ao	PRP+DET	a
alcance	NOM	alcance
de	PRP	de
meus	ADJ	meu
braços	NOM	braço
?	SENT	?
Quanto	ADV	quanto
não	ADV	não
daria	V	dar
para	PRP	para
dispor	V	dispor
então	ADV	então
daquela	PRP+P	aquela
valiosa	ADJ	valioso
criatura	NOM	criatura
,	VIRG	,
ao	PRP+DET	a
lado	NOM	lado
de	PRP	de
quem	PR	quem
não	ADV	não
consegui	V	conseguir
viver	V	viver
,	VIRG	,
e	CONJ	e
ao	PRP+DET	a
lado	NOM	lado
de	PRP	de
quem	PR	quem
,	VIRG	,
ainda	ADV	ainda
hoje	ADV	hoje
,	VIRG	,
me	P	me
seria	V	ser
impossível	ADJ	impossível
suportar	V	suportar
a	DET	a
existência	NOM	existência
,	VIRG	,
apesar	L	apesar
de	PRP	de
desejá-la	V+P	desejar
tanto	ADV	tanto
?	SENT	?
Sim	ADV	sim
!	SENT	!
ainda	ADV	ainda
aplaudo	V	aplaudir
e	CONJ	e
compreendo	V	compreender
a	DET	a
nossa	ADJ	nossa
separação	NOM	separação
,	VIRG	,
e	CONJ	e
ainda	ADV	ainda
a	DET	a
amo	NOM	amo
.	SENT	.
</s>
<s>
E	CONJ	e
se	P	se
agora	ADV	agora
,	VIRG	,
neste	PRP+P	em
instante	NOM	instante
,	VIRG	,
por	PRP	por
um	DET	um
efeito	NOM	efeito
maravilhoso	ADJ	maravilhoso
,	VIRG	,
me	P	me
dessem	V	dar
a	DET	a
escolha	NOM	escolha
de	PRP	de
uma	DET	uma
mulher	NOM	mulher
,	VIRG	,
entre	PRP	entre
todas	ADJ	todo
as	DET	a
mais	ADV	mais
sedutoras	ADJ	sedutor
e	CONJ	e
formosas	ADJ	formoso
que	PR	que
tenho	V	ter
visto	V	ver
,	VIRG	,
reclamaria	V	reclamar
,	VIRG	,
sem	PRP	sem
hesitação	NOM	hesitação
,	VIRG	,
a	DET	a
minha	ADJ	minha
própria	ADJ	próprio
esposa	NOM	esposo
,	VIRG	,
e	CONJ	e
juro	V	jurar
que	CONJSUB	que
a	P	a
amaria	V	amar
com	PRP	com
o	DET	o
mesmo	ADJ	mesmo
arrebatamento	NOM	arrebatamento
do	PRP+DET	de
primeiro	CARD	primeiro
desejo	NOM	desejo
que	PR	que
ela	P	ela
me	P	me
inspirou	V	inspirar
.	SENT	.
</s>
<s>
Todavia	CONJ	todavia
,	VIRG	,
ridículos	NOM	ridículo
monstros	ADJ	monstro
que	PR	que
somos	V	ser
nós	P	nós
!	SENT	!
no	PRP+DET	em
tempo	NOM	tempo
em	PRP	em
que	PR	que
vivíamos	V	viver
juntos	ADJ	junto
,	VIRG	,
quantas	DET	quanto
vezes	NOM	vez
,	VIRG	,
deitados	V	deitar
no	PRP+DET	em
mesmo	ADJ	mesmo
leito	NOM	leito
,	VIRG	,
me	P	me
senti	V	sentir
apesar	L	apesar
da	PRP+DET	de
sinceridade	NOM	sinceridade
do	PRP+DET	de
meu	ADJ	meu
empenho	NOM	empenho
em	PRP	em
respeitar	V	respeitar
o	DET	o
voto	NOM	voto
nupcial	ADJ	nupcial
,	VIRG	,
perturbado	V	perturbar
pela	PRP+DET	por
lembrança	NOM	lembrança
de	PRP	de
outras	ADJ	outro
mulheres	NOM	mulher
,	VIRG	,
que	PR	que
sem	PRP	sem
dúvida	NOM	dúvida
não	ADV	não
valiam	V	valer
a	DET	a
sombra	NOM	sombra
daquela	PRP+P	aquela
que	PR	que
eu	P	eu
tinha	V	ter
ao	PRP+DET	a
lado	NOM	lado
?	SENT	?
Quantas	DET	quanto
vezes	NOM	vez
,	VIRG	,
com	PRP	com
a	DET	a
consciência	NOM	consciência
ressentida	ADJ	ressentido
,	VIRG	,
não	ADV	não
conjecturava	V	conjecturar
eu	P	eu
a	DET	a
hipótese	NOM	hipótese
traiçoeira	ADJ	traiçoeiro
de	PRP	de
ter	V	ter
nos	PRP+DET	em
braços	NOM	braço
,	VIRG	,
naquele	PRP+P	aquele
momento	NOM	momento
,	VIRG	,
certa	ADJ	certo
provocadora	ADJ	provocador
mulher	NOM	mulher
com	PRP	com
quem	PR	quem
estivera	V	estar
conversando	V	conversar
essa	DET	essa
noite	NOM	noite
,	VIRG	,
durante	PRP	durante
o	DET	o
baile	NOM	baile
?	SENT	?
E	CONJ	e
isto	P	isto
dava-se	V+P	dar
estando	V	estar
eu	P	eu
deitado	V	deitar
junto	ADV	junto
de	PRP	de
minha	ADJ	minha
esposa	NOM	esposo
!	SENT	!
Revoltava-me	V	<unknown>
contra	PRP	contra
tão	ADV	tão
hipócrita	ADJ	hipócrita
deslealdade	NOM	deslealdade
;	SENT	;
repelia	V	repelir
indignado	V	indignar
semelhantes	ADJ	semelhante
pensamentos	NOM	pensamento
inconfessáveis	ADJ	inconfessável
;	SENT	;
mas	CONJ	mas
a	DET	a
mulher	NOM	mulher
,	VIRG	,
que	PR	que
não	ADV	não
era	V	ser
a	DET	a
minha	ADJ	minha
e	CONJ	e
que	CONJSUB	que
não	ADV	não
valia	V	valer
tanto	ADV	tanto
quanto	ADV	quanto
ela	P	ela
,	VIRG	,
mas	CONJ	mas
que	PR	que
eu	P	eu
só	ADV	só
avaliava	V	avaliar
por	PRP	por
conjecturas	NOM	conjectura
,	VIRG	,
e	CONJ	e
cujo	PR	cujo
perfume	NOM	perfume
de	PRP	de
cabelo	NOM	cabelo
ou	CONJ	ou
cheiro	NOM	cheiro
de	PRP	de
corpo	NOM	corpo
nunca	ADV	nunca
me	P	me
tinham	V	ter
sido	V	ser
revelados	V	revelar
na	PRP+DET	em
intimidade	NOM	intimidade
da	PRP+DET	de
posse	NOM	posse
,	VIRG	,
impunha-se	V+P	impor
despoticamente	ADV	despoticamente
aos	PRP+DET	a
meus	ADJ	meu
culposos	NOM	culposo
sentidos	NOM	sentido
,	VIRG	,
acordando-me	V	<unknown>
amores	NOM	amor
fogosos	ADJ	fogoso
e	CONJ	e
enérgicos	ADJ	enérgico
,	VIRG	,
como	CONJ	como
os	DET	o
já	ADV	já
não	ADV	não
acordava	V	acordar
a	DET	a
minha	ADJ	minha
bonita	ADJ	bonito
companheira	NOM	companheiro
.	SENT	.
</s>
<s>
Oh	I	oh
!	SENT	!
que	PR	que
me	P	me
perdoes	V	perdoar
,	VIRG	,
Olímpia	V	<unknown>
,	VIRG	,
as	DET	a
vezes	NOM	vez
que	PR	que
em	PRP	em
ti	P	ti
matei	V	matar
desejos	NOM	desejo
que	PR	que
vinham	V	vir
de	PRP	de
outras	ADJ	outro
mulheres	NOM	mulher
!	SENT	!
E	CONJ	e
,	VIRG	,
em	PRP	em
consciência	NOM	consciência
,	VIRG	,
não	ADV	não
será	V	ser
isto	P	isto
já	ADV	já
o	DET	o
adultério	NOM	adultério
?	SENT	?
A	DET	a
idéia	NOM	idéia
do	PRP+DET	de
toque	NOM	toque
amoroso	ADJ	amoroso
com	PRP	com
outra	P	outra
que	PR	que
não	ADV	não
seja	V	ser
a	DET	a
própria	ADJ	próprio
esposa	NOM	esposo
,	VIRG	,
não	ADV	não
será	V	ser
uma	DET	uma
traição	NOM	traição
conjugal	ADJ	conjugal
?	SENT	?
Castus	NOM	<unknown>
est	NOM	<unknown>
Qui	NOM	<unknown>
amorem	V	amorar
amore	V	amorar
,	VIRG	,
ignemque	V	<unknown>
igne	V	<unknown>
excludit	NOM	<unknown>
,	VIRG	,
diz	V	dizer
Santo	NOM	Santo
Agostinho	NOM	Agostinho
.	SENT	.
</s>
<s>
Se	P	se
assim	ADV	assim
é	V	ser
,	VIRG	,
há	V	haver
de	PRP	de
ser	V	ser
difícil	ADJ	difícil
descobrir	V	descobrir
um	DET	um
casal	NOM	casal
que	PR	que
se	P	se
não	ADV	não
adultere	V	adulterar
de	PRP	de
parte	NOM	parte
a	PRP	a
parte	NOM	parte
,	VIRG	,
pois	CONJ	pois
estou	V	estar
bem	ADV	bem
convencido	ADJ	convencido
de	PRP	de
que	PR	que
com	PRP	com
minha	ADJ	minha
mulher	NOM	mulher
,	VIRG	,
por	PRP	por
excelência	P	excelência
virtuosa	ADJ	virtuoso
,	VIRG	,
devia	V	dever
suceder	V	suceder
outro	P	outro
tanto	ADV	tanto
;	SENT	;
assim	ADV	assim
como	CONJ	como
estou	V	estar
amplamente	ADV	amplamente
convencido	ADJ	convencido
de	PRP	de
que	PR	que
tudo	P	tudo
,	VIRG	,
tudo	P	tudo
que	PR	que
em	PRP	em
mim	P	mim
observei	V	observar
,	VIRG	,
se	P	se
verificou	V	verificar
também	ADV	também
com	PRP	com
ela	P	ela
.	SENT	.
</s>
<s>
"	QUOTE	"
Aí	ADV	aí
termina	V	terminar
o	DET	o
trecho	NOM	trecho
das	PRP+DET	de
notas	NOM	nota
de	PRP	de
meu	ADJ	meu
marido	NOM	marido
.	SENT	.
</s>
<s>
Ele	P	ele
tinha	V	ter
razão	NOM	razão
:	SENT	:
Amei-o	V+P	amar
e	CONJ	e
desejei-o	V+P	desejar
também	ADV	também
na	PRP+DET	em
sua	ADJ	sua
ausência	NOM	ausência
e	CONJ	e
,	VIRG	,
justamente	ADV	justamente
quando	CONJ	quando
pensava	V	pensar
em	PRP	em
tentar	V	tentar
uma	DET	uma
reconciliação	NOM	reconciliação
,	VIRG	,
o	DET	o
que	PR	que
hoje	ADV	hoje
compreendo	V	compreender
que	CONJSUB	que
seria	V	ser
loucura	NOM	loucura
,	VIRG	,
recebi	V	receber
a	DET	a
triste	ADJ	triste
notícia	NOM	notícia
de	PRP	de
sua	ADJ	sua
morte	NOM	morte
.	SENT	.
</s>
<s>
Então	ADV	então
a	DET	a
saudade	NOM	saudade
e	CONJ	e
o	DET	o
amor	NOM	amor
que	PR	que
ele	P	ele
de	PRP	de
longe	ADV	longe
me	P	me
inspirava	V	inspirar
transformaram-se	V+P	transformar
em	PRP	em
verdadeiro	ADJ	verdadeiro
culto	NOM	culto
.	SENT	.
</s>
<s>
Idolatrei	V	idolatrar
a	DET	a
sua	ADJ	sua
memória	NOM	memória
;	SENT	;
mas	CONJ	mas
,	VIRG	,
só	ADV	só
depois	ADV	depois
dos	PRP+DET	de
estudos	NOM	estudo
que	PR	que
determinaram	V	determinar
este	DET	este
manuscrito	NOM	manuscrito
,	VIRG	,
pude	V	poder
compreender	V	compreender
de	PRP	de
todo	P	todo
quanto	ADV	quanto
esse	DET	esse
pobre	ADJ	pobre
homem	NOM	homem
era	V	ser
bom	ADJ	bom
,	VIRG	,
digno	ADJ	digno
e	CONJ	e
reto	ADJ	reto
,	VIRG	,
e	CONJ	e
quão	ADV	quão
nos	P	nos
cabia	V	caber
,	VIRG	,
a	PRP	a
ele	P	ele
e	CONJ	e
a	PRP	a
mim	P	mim
,	VIRG	,
da	PRP+DET	de
responsabilidade	NOM	responsabilidade
de	PRP	de
nossa	ADJ	nossa
desgraça	NOM	desgraça
.	SENT	.
</s>
<s>
Demais	ADV	demais
,	VIRG	,
o	DET	o
seu	ADJ	seu
lugar	NOM	lugar
no	PRP+DET	em
meu	ADJ	meu
coração	NOM	coração
,	VIRG	,
quando	CONJ	quando
por	PRP	por
mais	ADV	mais
nada	P	nada
,	VIRG	,
estava	V	estar
garantido	ADJ	garantido
como	CONJ	como
pai	NOM	pai
que	PR	que
era	V	ser
da	PRP+DET	de
minha	ADJ	minha
Palmira	NOM	<unknown>
,	VIRG	,
da	PRP+DET	de
minha	ADJ	minha
filha	NOM	filho
idolatrada	V	idolatrar
,	VIRG	,
laço	NOM	laço
único	ADJ	único
que	PR	que
me	P	me
ligava	V	ligar
à	PRP+DET	a
vida	NOM	vida
e	CONJ	e
ao	PRP+DET	a
mundo	NOM	mundo
.	SENT	.
</s>
<s>
E	CONJ	e
se	P	se
fui	V	ir
boa	ADJ	bom
mãe	NOM	mãe
;	SENT	;
se	P	se
consegui	V	conseguir
,	VIRG	,
à	PRP+DET	a
força	NOM	força
de	PRP	de
desvelos	NOM	desvelo
e	CONJ	e
de	PRP	de
extremos	NOM	extremo
de	PRP	de
amor	NOM	amor
,	VIRG	,
aplanar-lhe	V+P	aplanar
a	DET	a
existência	NOM	existência
das	PRP+DET	de
misérias	NOM	miséria
que	PR	que
a	DET	a
minha	ADJ	minha
corromperam	V	corromper
,	VIRG	,
di-lo-ão	V	<unknown>
estas	DET	esta
páginas	NOM	página
,	VIRG	,
para	PRP	para
ela	P	ela
escritas	V	escrever
.	SENT	.
</s>
<s>
\num	V	<unknown>
4	CARD	@card@
\txt	NOM	<unknown>
Sim	NOM	sim
,	VIRG	,
minha	ADJ	minha
filha	NOM	filho
era	V	ser
a	DET	a
minha	ADJ	minha
vida	NOM	vida
,	VIRG	,
porque	CONJ	porque
era	V	ser
o	DET	o
meu	ADJ	meu
verdadeiro	ADJ	verdadeiro
amor	NOM	amor
.	SENT	.
</s>
<s>
Se	P	se
eu	P	eu
não	ADV	não
tivesse	V	ter
outras	ADJ	outro
razões	NOM	razão
para	PRP	para
conservar-me	V+P	conservar
honesta	ADJ	honesto
e	CONJ	e
digna	ADJ	digno
,	VIRG	,
depois	ADV	depois
da	PRP+DET	de
ausência	NOM	ausência
e	CONJ	e
da	PRP+DET	de
morte	NOM	morte
de	PRP	de
meu	ADJ	meu
marido	NOM	marido
,	VIRG	,
tê-lo-ia	V+P	ter
feito	V	fazer
só	ADV	só
pelo	PRP+DET	por
muito	ADV	muito
que	PR	que
a	P	a
amava	V	amar
.	SENT	.
</s>
<s>
À	PRP+DET	a
proporção	NOM	proporção
que	PR	que
Palmira	NOM	<unknown>
se	P	se
desenvolvia	V	desenvolver
,	VIRG	,
fortificava-se	V+P	fortificar
o	DET	o
meu	ADJ	meu
caráter	NOM	caráter
,	VIRG	,
apurava-se	V	<unknown>
a	DET	a
minha	ADJ	minha
inteligência	NOM	inteligência
,	VIRG	,
e	CONJ	e
o	DET	o
meu	ADJ	meu
coração	NOM	coração
fazia-se	V+P	fazer
melhor	ADJ	melhor
.	SENT	.
</s>
<s>
Meu	ADJ	meu
pensamento	NOM	pensamento
pertencia-lhe	V+P	pertencer
quase	ADV	quase
que	PR	que
exclusivamente	ADV	exclusivamente
,	VIRG	,
mesmo	ADV	mesmo
já	ADV	já
nos	PRP+DET	em
melhores	ADJ	melhor
tempos	NOM	tempo
de	PRP	de
minha	ADJ	minha
vida	NOM	vida
de	PRP	de
casada	ADJ	casado
.	SENT	.
</s>
<s>
Se	P	se
então	ADV	então
meu	ADJ	meu
marido	NOM	marido
ganhava	V	ganhar
terreno	NOM	terreno
na	PRP+DET	em
minha	ADJ	minha
estima	NOM	estima
e	CONJ	e
eu	P	eu
na	PRP+DET	em
dele	PRP+P	de
,	VIRG	,
era	V	ser
só	ADV	só
porque	CONJ	porque
ele	P	ele
era	V	ser
seu	ADJ	seu
pai	NOM	pai
e	CONJ	e
eu	P	eu
sua	ADJ	sua
mãe	NOM	mãe
;	SENT	;
e	CONJ	e
o	DET	o
desenvolvimento	NOM	desenvolvimento
dessa	PRP+P	de
afetuosa	ADJ	afetuoso
solidariedade	NOM	solidariedade
estava	V	estar
na	PRP+DET	em
razão	NOM	razão
inversa	ADJ	inverso
do	PRP+DET	de
nosso	ADJ	nosso
amor	NOM	amor
físico	ADJ	físico
.	SENT	.
</s>
<s>
Ah	I	ah
!	SENT	!
eram	V	ser
inevitáveis	ADJ	inevitável
as	DET	a
tristes	ADJ	triste
conseqüências	NOM	conseqüência
desse	PRP+P	de
deslocamento	NOM	deslocamento
de	PRP	de
amor	NOM	amor
.	SENT	.
</s>
<s>
Foi	V	ir
talvez	ADV	talvez
dessa	PRP+P	de
época	NOM	época
que	PR	que
se	P	se
decidiu	V	decidir
a	DET	a
nossa	ADJ	nossa
incompatibilidade	NOM	incompatibilidade
,	VIRG	,
e	CONJ	e
que	PR	que
se	P	se
originou	V	originar
a	DET	a
nossa	ADJ	nossa
separação	NOM	separação
;	SENT	;
entretanto	CONJ	entretanto
ainda	ADV	ainda
então	ADV	então
sabíamos	V	saber
conter-nos	V	<unknown>
um	DET	um
defronte	ADJ	defronte
do	PRP+DET	de
outro	ADJ	outro
.	SENT	.
</s>
<s>
Em	PRP	em
uma	DET	uma
nota	NOM	nota
,	VIRG	,
muito	ADV	muito
anterior	ADJ	anterior
àquela	PRP+P	a
que	PR	que
ficou	V	ficar
atrás	ADV	atrás
,	VIRG	,
meu	ADJ	meu
marido	NOM	marido
revela-se	V+P	revelar
claramente	ADV	claramente
a	PRP	a
esse	DET	esse
respeito	NOM	respeito
.	SENT	.
</s>
<s>
Vou	V	ir
transcrevê-la	V+P	transcrever
e	CONJ	e
será	V	ser
esta	DET	esta
a	NOM	a
última	ADJ	último
;	SENT	;
insisto	V	insistir
em	PRP	em
fazê-lo	V+P	fazer
,	VIRG	,
porque	CONJ	porque
todo	ADJ	todo
o	DET	o
estudo	NOM	estudo
que	PR	que
forma	V	formar
cabedal	NOM	cabedal
deste	PRP+P	de
meu	ADJ	meu
querido	ADJ	querido
livro	NOM	livro
foi	V	ir
inspirado	V	inspirar
nessas	PRP+P	em
notas	NOM	nota
de	PRP	de
Virgílio	NOM	Virgílio
,	VIRG	,
e	CONJ	e
também	ADV	também
porque	CONJ	porque
elas	P	ela
dizem	V	dizer
o	DET	o
que	PR	que
eu	P	eu
talvez	ADV	talvez
nunca	ADV	nunca
tivesse	V	ter
a	DET	a
coragem	NOM	coragem
de	PRP	de
confessar	V	confessar
a	DET	a
meu	ADJ	meu
respeito	NOM	respeito
.	SENT	.
</s>
<s>
Eis	ADV	eis
o	DET	o
que	PR	que
ele	P	ele
escreveu	V	escrever
.	SENT	.
</s>
<s>
Nesse	PRP+P	em
tempo	NOM	tempo
,	VIRG	,
note-se	V+P	notar
,	VIRG	,
ainda	ADV	ainda
se	P	se
não	ADV	não
tinha	V	ter
quebrado	V	quebrar
a	DET	a
aparente	ADJ	aparente
harmonia	NOM	harmonia
da	PRP+DET	de
nossa	ADJ	nossa
vida	NOM	vida
íntima	ADJ	íntimo
;	SENT	;
ainda	ADV	ainda
não	ADV	não
tinha	V	ter
estalado	V	estalar
a	DET	a
caldeira	NOM	caldeira
,	VIRG	,
onde	PR	onde
ferviam	V	ferver
já	ADV	já
os	DET	o
humores	NOM	humor
da	PRP+DET	de
reação	NOM	reação
:	SENT	:
"	QUOTE	"
Noto	V	notar
que	CONJSUB	que
os	DET	o
sutis	ADJ	sutil
efeitos	NOM	efeito
desse	PRP+P	de
fato	NOM	fato
(	QUOTE	(
refere-se	V+P	referir
ao	PRP+DET	a
exclusivismo	NOM	exclusivismo
do	PRP+DET	de
seu	ADJ	seu
amor	NOM	amor
paterno	ADJ	paterno
)	QUOTE	)
começam	V	começar
a	PRP	a
patentear-se	V+P	patentear
tristemente	ADV	tristemente
na	PRP+DET	em
intimidade	NOM	intimidade
egoísta	ADJ	egoísta
da	PRP+DET	de
minha	ADJ	minha
vida	NOM	vida
conjugal	ADJ	conjugal
.	SENT	.
</s>
<s>
Começo	NOM	começo
a	PRP	a
perceber	V	perceber
que	CONJSUB	que
o	DET	o
arrefecimento	NOM	arrefecimento
do	PRP+DET	de
meu	ADJ	meu
ardor	NOM	ardor
amoroso	ADJ	amoroso
para	PRP	para
com	PRP	com
minha	ADJ	minha
mulher	NOM	mulher
vai	V	ir
lentamente	ADV	lentamente
toldando	V	toldar
,	VIRG	,
de	PRP	de
vaporosas	ADJ	vaporoso
mágoas	NOM	mágoa
,	VIRG	,
a	DET	a
sua	ADJ	sua
calma	ADJ	calmo
existência	NOM	existência
de	PRP	de
esposa	NOM	esposo
infeliz	ADJ	infeliz
e	CONJ	e
honesta	ADJ	honesto
.	SENT	.
</s>
<s>
Ela	P	ela
se	P	se
não	ADV	não
queixa	V	queixar
nunca	ADV	nunca
,	VIRG	,
mas	CONJ	mas
a	DET	a
progressiva	ADJ	progressivo
expressão	NOM	expressão
de	PRP	de
desgosto	NOM	desgosto
que	PR	que
vão	V	ir
adquirindo	V	adquirir
seus	ADJ	seu
formosos	ADJ	formoso
olhos	NOM	olho
;	SENT	;
o	DET	o
indefinível	ADJ	indefinível
sorriso	NOM	sorriso
de	PRP	de
resignação	NOM	resignação
que	PR	que
lhe	P	lhe
entreabre	V	entreabrir
os	DET	o
lábios	NOM	lábio
quando	CONJ	quando
eu	P	eu
,	VIRG	,
ao	PRP+DET	a
seu	ADJ	seu
lado	NOM	lado
na	PRP+DET	em
cama	NOM	cama
,	VIRG	,
lhe	P	lhe
falo	V	falar
com	PRP	com
entusiasmo	NOM	entusiasmo
de	PRP	de
nossos	ADJ	nosso
filhos	NOM	filho
,	VIRG	,
e	CONJ	e
só	ADV	só
deles	PRP+P	de
,	VIRG	,
esquecido	ADJ	esquecido
do	PRP+DET	de
resto	NOM	resto
do	PRP+DET	de
mundo	NOM	mundo
,	VIRG	,
esquecido	ADJ	esquecido
de	PRP	de
tudo	P	tudo
mais	ADV	mais
,	VIRG	,
tomado	V	tomar
,	VIRG	,
possuído	V	possuir
inteiramente	ADV	inteiramente
pelo	PRP+DET	por
amor	NOM	amor
de	PRP	de
pai	NOM	pai
;	SENT	;
tudo	P	tudo
isso	P	isso
me	P	me
faz	V	fazer
cair	V	cair
em	PRP	em
mim	P	mim
e	CONJ	e
enche-me	V+P	encher
de	PRP	de
revolta	ADJ	revolto
conta	NOM	conta
o	DET	o
exclusivismo	NOM	exclusivismo
do	PRP+DET	de
meu	ADJ	meu
coração	NOM	coração
.	SENT	.
</s>
<s>
Estudo-me	V	<unknown>
e	CONJ	e
descubro	V	descobrir
com	PRP	com
horror	NOM	horror
que	PR	que
já	ADV	já
não	ADV	não
há	V	haver
em	PRP	em
mim	P	mim
a	DET	a
menor	ADJ	menor
sombra	NOM	sombra
de	PRP	de
entusiasmo	NOM	entusiasmo
amoroso	ADJ	amoroso
por	PRP	por
minha	ADJ	minha
mulher	NOM	mulher
.	SENT	.
</s>
<s>
-	QUOTE	-
Fico	V	ficar
indignado	ADJ	indignado
!	SENT	!
Quero	V	querer
convencer	V	convencer
os	DET	o
meus	ADJ	meu
rebelados	ADJ	rebelado
sentidos	NOM	sentido
de	PRP	de
que	PR	que
isto	P	isto
é	V	ser
uma	DET	uma
indigna	ADJ	indigno
injustiça	NOM	injustiça
,	VIRG	,
e	CONJ	e
chamo	V	chamar
em	PRP	em
socorro	NOM	socorro
dos	PRP+DET	de
meus	ADJ	meu
deveres	NOM	dever
de	PRP	de
bom	ADJ	bom
marido	NOM	marido
a	PRP	a
idéia	NOM	idéia
dos	PRP+DET	de
encantos	NOM	encanto
de	PRP	de
Olímpia	V	<unknown>
,	VIRG	,
evocando	V	evocar
o	DET	o
ardor	NOM	ardor
com	PRP	com
que	PR	que
a	P	a
desejei	V	desejar
durante	PRP	durante
o	DET	o
noivado	NOM	noivado
e	CONJ	e
durante	PRP	durante
a	DET	a
lua-de-mel	NOM	lua-de-mel
.	SENT	.
</s>
<s>
É	V	ser
tudo	P	tudo
inútil	ADJ	inútil
!	SENT	!
Minha	ADJ	minha
mulher	NOM	mulher
tem	V	ter
agora	ADV	agora
vinte	CARD	vinte
e	CONJ	e
seis	CARD	seis
anos	NOM	ano
.	SENT	.
</s>
<s>
Está	V	estar
em	PRP	em
pleno	ADJ	pleno
desenvolvimento	NOM	desenvolvimento
de	PRP	de
suas	ADJ	sua
graças	NOM	graça
físicas	ADJ	físico
;	SENT	;
nunca	ADV	nunca
foi	V	ir
tão	ADV	tão
bela	ADJ	belo
,	VIRG	,
tão	ADV	tão
sedutora	ADJ	sedutor
e	CONJ	e
tão	ADV	tão
mulher	NOM	mulher
.	SENT	.
</s>
<s>
E	CONJ	e
eu	P	eu
,	VIRG	,
com	PRP	com
trinta	CARD	trinta
e	CONJ	e
cinco	CARD	cinco
anos	NOM	ano
,	VIRG	,
na	PRP+DET	em
força	NOM	força
da	PRP+DET	de
idade	NOM	idade
e	CONJ	e
da	PRP+DET	de
saúde	NOM	saúde
,	VIRG	,
reconheço	V	reconhecer
tudo	P	tudo
isso	P	isso
,	VIRG	,
admiro-lhe	V+P	admirar
os	DET	o
dotes	NOM	dote
físicos	ADJ	físico
,	VIRG	,
tenho	V	ter
orgulho	NOM	orgulho
da	PRP+DET	de
sua	ADJ	sua
beleza	NOM	beleza
e	CONJ	e
,	VIRG	,
em	PRP	em
consciência	NOM	consciência
,	VIRG	,
não	ADV	não
compreendo	V	compreender
mulher	NOM	mulher
mais	ADV	mais
perfeita	ADJ	perfeito
e	CONJ	e
mais	ADV	mais
digna	V	dignar
de	PRP	de
amor	NOM	amor
que	PR	que
a	DET	a
minha	ADJ	minha
.	SENT	.
</s>
<s>
E	CONJ	e
contudo	CONJ	contudo
,	VIRG	,
o	DET	o
amor	NOM	amor
entra	V	entrar
no	PRP+DET	em
comércio	NOM	comércio
da	PRP+DET	de
nossa	ADJ	nossa
vida	NOM	vida
íntima	ADJ	íntimo
apenas	ADV	apenas
como	CONJ	como
ligeiro	ADJ	ligeiro
e	CONJ	e
fugitivo	ADJ	fugitivo
incidente	NOM	incidente
.	SENT	.
</s>
<s>
Apesar	L	apesar
de	PRP	de
reconhecer	V	reconhecer
o	DET	o
seu	ADJ	seu
inapreciável	ADJ	inapreciável
valimento	NOM	valimento
feminil	ADJ	feminil
,	VIRG	,
a	DET	a
riqueza	NOM	riqueza
daquele	PRP+P	aquele
palpitante	ADJ	palpitante
tesouro	NOM	tesouro
de	PRP	de
formas	NOM	forma
brancas	ADJ	branco
e	CONJ	e
formosas	ADJ	formoso
,	VIRG	,
o	DET	o
preço	NOM	preço
daquele	PRP+P	aquele
corpo	NOM	corpo
carinhoso	ADJ	carinhoso
e	CONJ	e
casto	ADJ	casto
,	VIRG	,
só	ADV	só
vejo	V	ver
,	VIRG	,
só	ADV	só
enxergo	V	enxergar
nela	PRP+P	ela
,	VIRG	,
a	DET	a
mãe	NOM	mãe
dos	PRP+DET	de
meus	ADJ	meu
filhos	NOM	filho
,	VIRG	,
só	ADV	só
vejo	V	ver
o	DET	o
ventre	NOM	ventre
sagrado	ADJ	sagrado
,	VIRG	,
donde	PRP+ADV	de
nasceu	V	nascer
em	PRP	em
ondas	NOM	onda
de	PRP	de
sangue	NOM	sangue
a	PRP	a
minha	ADJ	minha
felicidade	NOM	felicidade
de	PRP	de
ser	V	ser
pai	NOM	pai
.	SENT	.
</s>
<s>
Beijo-a	V+P	beijar
,	VIRG	,
acarinho-a	V+P	acarinhar
sinceramente	ADV	sinceramente
,	VIRG	,
ao	PRP+DET	a
sair	V	sair
de	PRP	de
casa	NOM	casa
,	VIRG	,
ao	PRP+DET	a
entrar	V	entrar
da	PRP+DET	de
rua	NOM	rua
;	SENT	;
às	PRP+DET	a
vezes	NOM	vez
interrompo	V	interromper
o	DET	o
meu	ADJ	meu
trabalho	NOM	trabalho
para	PRP	para
tomar-lhe	V+P	tomar
as	DET	a
mãos	NOM	mão
,	VIRG	,
assentá-la	V	<unknown>
um	DET	um
instante	NOM	instante
sobre	PRP	sobre
os	DET	o
meus	ADJ	meu
joelhos	NOM	joelho
,	VIRG	,
passar-lhe	V+P	passar
o	DET	o
braço	NOM	braço
na	PRP+DET	em
cintura	NOM	cintura
.	SENT	.
</s>
<s>
